protein,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24
O13878,-0.0213615,0.00628439,0.11392,-0.0656511,-0.0860928,-0.0894455,-0.10685,-0.000206324,-0.0936164,0.10134,-0.0218565,0.106423,0.00733464,0.128135,0.0139637,0.0420191,-0.0263064,0.0966486,0.0126496,0.0100371,-0.0673077,0.116635,0.0512856,-0.0527433
Q9HDW0,-0.0268301,0.00786687,0.0991007,-0.0883532,-0.11077,-0.105348,-0.113697,0.0066683,-0.112339,0.118744,-0.00590007,0.148417,0.00797021,0.142515,0.0238396,0.067753,-0.0258433,0.111287,-0.00132292,0.0358016,-0.0946683,0.110957,0.0708606,-0.0247163
Q9UU80,-0.0419355,-0.00880365,0.128912,-0.114815,-0.12057,-0.109294,-0.150943,0.0168621,-0.12671,0.0902977,-0.00577222,0.154025,0.0221146,0.140759,0.0463055,0.0395459,-0.0162909,0.118649,0.00864974,0.023172,-0.100382,0.140694,0.0730488,-0.0278911
Q9USV1,-0.032565,0.00971443,0.201749,-0.167597,-0.189212,-0.156968,-0.243689,0.0137513,-0.173695,0.165955,-0.024912,0.23698,0.0290595,0.222003,0.0670891,0.0949145,-0.0370076,0.223416,0.0318138,0.0426104,-0.151658,0.241315,0.120986,-0.0730576
O42634,-0.0571412,-0.0214353,0.253683,-0.196495,-0.231352,-0.203255,-0.298138,-0.00734201,-0.232827,0.218085,-0.0310937,0.316149,-0.00706146,0.292808,0.106449,0.130733,-0.0257655,0.237908,0.0442244,0.0507138,-0.21178,0.272744,0.156881,-0.0953079
Q9UUI4,-0.0235683,-0.0219468,0.0918209,-0.0968224,-0.104824,-0.0826826,-0.124763,0.0160323,-0.116122,0.101172,-0.0248791,0.12903,0.0161299,0.140999,0.0275807,0.0549769,0.00034044,0.111078,0.0390902,0.00671901,-0.0678568,0.109558,0.058293,-0.0453248
O42917,-0.0524904,-0.0202962,0.191993,-0.173177,-0.187909,-0.169452,-0.231355,-0.0163788,-0.181651,0.162139,-0.030204,0.242664,0.0164496,0.23137,0.071117,0.101511,-0.0521281,0.194431,0.0163342,0.0419948,-0.179878,0.214159,0.120452,-0.0704263
O42661,-0.0466385,-0.0161126,0.164783,-0.120033,-0.159152,-0.150837,-0.176728,-0.00720464,-0.158534,0.154346,-0.0263778,0.198172,-0.0100005,0.207843,0.0756689,0.0650299,-0.0223369,0.179539,0.033953,0.0425675,-0.124055,0.177385,0.114835,-0.0767228
Q10424,-0.0380124,0.0160001,0.207112,-0.169366,-0.187004,-0.134742,-0.234988,-0.0115818,-0.161031,0.17407,0.00486898,0.221588,0.0278032,0.225032,0.049273,0.0695488,-0.00877348,0.183265,0.0327539,0.0347319,-0.143062,0.204864,0.118065,-0.0830599
O59744,-0.00642391,-0.01304,0.0788173,-0.055393,-0.096867,-0.057145,-0.0787966,-0.00997109,-0.0753881,0.083781,0.00321921,0.0867785,-0.0111533,0.0953958,0.0455605,0.0280092,-0.0231025,0.0925177,0.025859,0.00695568,-0.0701432,0.0709419,0.0500498,-0.0447772
Q09877,-0.0399877,-0.00875905,0.119746,-0.100078,-0.120273,-0.101757,-0.120176,-0.0198482,-0.114653,0.0815126,-0.0142937,0.133393,-0.00703606,0.131939,0.0215533,0.0597726,-0.0134542,0.103733,0.0136042,0.0273395,-0.103222,0.142913,0.0619355,-0.0247527
O13924,-0.0281816,-0.00082798,0.125826,-0.0771859,-0.095972,-0.101077,-0.130608,-0.0188803,-0.0870974,0.0810439,-0.0156771,0.141327,0.0136157,0.119066,0.0575866,0.0555195,-0.021548,0.105877,0.00605019,0.0448264,-0.0881393,0.128153,0.0639533,-0.0446781
O94329,-0.0758777,-0.0143969,0.282754,-0.211211,-0.262942,-0.200297,-0.308807,-0.0158423,-0.211165,0.216521,-0.0308858,0.315111,0.0304226,0.28275,0.102824,0.118005,-0.0512259,0.261742,0.0384136,0.0708498,-0.216753,0.299848,0.179882,-0.108811
Q1MTQ7,-0.00800056,-0.00343589,0.0973789,-0.0694927,-0.107125,-0.0795059,-0.106791,-0.00229597,-0.0858295,0.109919,-0.0228053,0.11374,0.0200204,0.125475,0.0344211,0.0358072,-0.00422192,0.094662,0.00640645,0.0399999,-0.06101,0.121177,0.0588832,-0.0522121
O74191,-0.0359631,0.00821552,0.0840895,-0.0907485,-0.109997,-0.098866,-0.114947,0.00354189,-0.106702,0.103408,-0.00631921,0.11637,-0.00125114,0.129836,0.0259744,0.0639273,-0.0209676,0.100263,-0.000741421,0.0302768,-0.0742656,0.0958134,0.0481651,-0.0340405
Q9UUC1,-0.0253365,-0.00424268,0.125182,-0.0987309,-0.125429,-0.108717,-0.140692,0.00824848,-0.117329,0.104344,0.0108803,0.153638,0.00845575,0.17754,0.0608339,0.0722794,-0.0149039,0.126383,0.0391842,0.0296351,-0.092254,0.165119,0.0896811,-0.0503573
O74539,-0.032565,-0.00040271,0.188889,-0.156236,-0.154562,-0.129577,-0.203028,-0.0169268,-0.168912,0.136142,-0.00412734,0.216059,0.0273833,0.178879,0.0523471,0.0768011,-0.0273467,0.175756,0.0487307,0.0474265,-0.112897,0.183161,0.0841429,-0.0796773
Q01475,-0.0535246,0.00550873,0.162786,-0.139873,-0.15717,-0.132602,-0.231967,0.0155022,-0.144533,0.143199,-0.000307816,0.235108,-5.71062e-05,0.222099,0.0746531,0.0799839,-0.0475796,0.189301,0.0268299,0.0531632,-0.146164,0.188229,0.119531,-0.0792746
O13896,-0.0488255,-0.00216125,0.163847,-0.1344,-0.119918,-0.13167,-0.176641,0.0150762,-0.106077,0.118183,-0.028584,0.192053,0.0206513,0.154792,0.0485054,0.0564168,-0.020362,0.138133,0.0409291,0.0444733,-0.11449,0.15974,0.0672043,-0.0704627
Q10233,-0.0410005,0.00427072,0.158061,-0.0983531,-0.159123,-0.104653,-0.180753,-0.00658254,-0.119726,0.144255,-0.0263191,0.200673,0.0103665,0.167043,0.0334435,0.0561925,-0.0385571,0.154539,0.0116183,0.0241031,-0.127135,0.152013,0.0777482,-0.0570562
P40377,-0.0482865,-0.0015471,0.268299,-0.218926,-0.217149,-0.20214,-0.285632,0.00527629,-0.233239,0.194167,0.00334218,0.297831,0.00962107,0.291842,0.0686617,0.11716,-0.0518487,0.25655,0.0591658,0.0633882,-0.192865,0.268544,0.164352,-0.0712119
O59740,-0.0298019,-0.00511685,0.127092,-0.120091,-0.108018,-0.113729,-0.178867,-0.00930068,-0.13266,0.128656,-0.0201364,0.167589,0.00275971,0.168443,0.0527212,0.0487336,-0.0203808,0.136721,0.0290983,0.0263867,-0.0893974,0.133546,0.103217,-0.0692367
Q9P6R1,-0.0186154,-0.00180506,0.133631,-0.112445,-0.104914,-0.091527,-0.145459,0.00134733,-0.118407,0.0982532,-0.0145799,0.173871,0.00792851,0.164502,0.0407503,0.0683395,-0.036449,0.118361,0.0114014,0.0341744,-0.111922,0.145375,0.0950904,-0.037261
O13671,-0.0112568,0.0163286,0.136803,-0.108439,-0.111416,-0.103697,-0.163141,0.0130832,-0.0908047,0.0929875,-0.000827711,0.150521,0.0133776,0.15401,0.0605004,0.0702771,-0.020267,0.123345,0.0394126,0.0362142,-0.105362,0.125335,0.0680183,-0.0579686
O94717,-0.0703065,-0.00455755,0.198495,-0.156152,-0.194968,-0.177097,-0.239437,-0.0134756,-0.193663,0.183624,0.00732076,0.2732,0.0150616,0.234789,0.0557344,0.117091,-0.0164478,0.189375,0.0195001,0.0296841,-0.146528,0.248211,0.135142,-0.0904315
O13682,-0.0748631,-0.00463752,0.242089,-0.211982,-0.223049,-0.212961,-0.280749,-0.00302633,-0.231583,0.196283,0.00172044,0.311484,0.00838501,0.280189,0.0765315,0.120179,-0.0348442,0.259446,0.0415667,0.0578714,-0.198344,0.281473,0.17312,-0.114365
O94446,-0.0984976,0.00686724,0.338885,-0.257211,-0.313936,-0.276642,-0.376852,-0.0142174,-0.270701,0.275466,-0.0247556,0.395056,0.00248701,0.38685,0.109416,0.144865,-0.0679466,0.341845,0.0461282,0.0764168,-0.271802,0.352385,0.192962,-0.127962
Q9UT52,-0.0681573,-0.00572736,0.208113,-0.185964,-0.206435,-0.176574,-0.223212,0.0145989,-0.17776,0.175682,-0.0123117,0.265235,-0.0101627,0.225988,0.0454165,0.0799176,-0.0470829,0.19445,0.0398516,0.0306792,-0.166505,0.21449,0.109482,-0.0611641
Q09100,-0.0387549,0.000274602,0.114082,-0.0928034,-0.143293,-0.11882,-0.163205,0.0151211,-0.112887,0.110862,0.00307244,0.154271,0.0198998,0.144231,0.0358164,0.0505388,-0.00392535,0.14334,0.0294427,0.0497438,-0.116945,0.123292,0.0609448,-0.0530307
O13762,-0.0697686,-0.00221262,0.221887,-0.185364,-0.189068,-0.188684,-0.242851,0.00819977,-0.192586,0.186069,0.00781106,0.256292,0.0223863,0.259299,0.0887192,0.117417,-0.0415853,0.227145,0.0474366,0.0279295,-0.181901,0.223612,0.122686,-0.0761239
O74627,-0.0415134,-0.00882787,0.265612,-0.192335,-0.247122,-0.210017,-0.300938,-0.0062491,-0.210136,0.197436,0.00173982,0.317914,0.0191229,0.285204,0.0867536,0.0965429,-0.0416297,0.260933,0.0449429,0.0673637,-0.184255,0.250233,0.151383,-0.0834871
O13936,-0.0823367,-0.0084301,0.265788,-0.212474,-0.242342,-0.231433,-0.306673,0.0121208,-0.245715,0.239837,-0.00400779,0.344811,0.0123286,0.306611,0.0924008,0.10555,-0.0582043,0.276328,0.0268912,0.0730671,-0.196096,0.274414,0.183732,-0.0990725
O74438,-0.0394124,-0.0177067,0.112438,-0.0731665,-0.0754353,-0.0786026,-0.105981,-0.00634141,-0.108108,0.0853011,-0.0018175,0.127716,-0.000118739,0.13467,0.013358,0.0520212,-0.0369902,0.0808372,0.0218092,0.029797,-0.060612,0.114805,0.0588316,-0.0312007
O14089,-0.0106469,-0.0101544,0.106128,-0.0838887,-0.0928591,-0.0785591,-0.0952254,-0.00166042,-0.09623,0.088915,0.000870494,0.116621,-0.00577307,0.11872,0.0473625,0.0358645,-0.0355123,0.0988363,0.00438178,0.0302951,-0.0616482,0.114499,0.0710202,-0.0251577
O74761,-0.0459326,-0.00686556,0.175303,-0.175899,-0.190066,-0.160234,-0.225986,-0.0119736,-0.17317,0.167191,-0.0139119,0.230573,-0.010318,0.221846,0.0473053,0.0980982,-0.0328511,0.193833,0.0399216,0.0600886,-0.142215,0.224932,0.118095,-0.0704794
Q9C107,-0.0533948,0.0140055,0.177254,-0.149707,-0.141353,-0.134281,-0.201182,0.00478035,-0.136254,0.158811,0.00368856,0.196253,-0.010638,0.202777,0.0527398,0.0956986,-0.0177594,0.173455,0.0263299,0.0264031,-0.12011,0.178389,0.0976951,-0.0430404
Q10168,-0.00245818,-0.0109448,0.0810324,-0.0406888,-0.04977,-0.0678092,-0.0712463,-0.00243238,-0.0374799,0.0665973,0.0054591,0.0687674,0.0187095,0.0958696,0.0189599,0.0165403,-0.0164201,0.0524324,0.0032618,0.014403,-0.0651031,0.0727557,0.0181934,-0.0394044
Q9UST4,-0.0177328,0.00312023,0.114453,-0.101461,-0.131956,-0.106847,-0.140759,0.011035,-0.0935167,0.0932198,-0.020271,0.166502,0.0119459,0.151384,0.0620954,0.0417744,-0.00777955,0.108675,-0.000424589,0.0273858,-0.082929,0.133903,0.0546563,-0.0365309
Q09933,-0.0380703,0.00973221,0.155258,-0.107092,-0.124012,-0.118857,-0.18246,0.0100847,-0.127126,0.146464,0.0041257,0.16709,0.0203373,0.163547,0.052688,0.0715873,-0.00292847,0.148791,0.0395272,0.0451968,-0.0945135,0.137732,0.111361,-0.0492984
O60100,-0.0482395,0.00024551,0.147973,-0.126225,-0.142937,-0.113368,-0.180125,-0.0262903,-0.111521,0.105198,-0.00283476,0.147962,0.00353263,0.158995,0.0330932,0.0497526,-0.0192082,0.125913,-0.000386316,0.0365396,-0.119013,0.130158,0.0952427,-0.0336158
Q9HGM9,-0.0345893,0.00405589,0.101789,-0.0933844,-0.0771312,-0.0691153,-0.0877437,-0.00772732,-0.0685052,0.0813621,0.0128571,0.10797,-0.0125745,0.123485,0.0435731,0.0248906,-0.0183604,0.106364,0.0222582,0.0247589,-0.073753,0.114058,0.0470114,-0.0375373
P0CT57,-0.0390394,0.00919447,0.162808,-0.13656,-0.158834,-0.105923,-0.169143,-0.000430758,-0.138605,0.13352,-0.0068929,0.207219,0.0143515,0.18319,0.0576107,0.080106,-0.0138749,0.163426,0.0170749,0.0463642,-0.10108,0.145596,0.109432,-0.0410459
P50530,-0.0433946,0.0099406,0.180949,-0.127058,-0.145437,-0.115168,-0.198154,0.0123505,-0.144684,0.130002,-0.0178409,0.190882,0.000282161,0.192061,0.0643233,0.0899537,-0.030918,0.175868,0.0242032,0.0289365,-0.120164,0.174532,0.0940981,-0.068978
Q9UTC7,-0.0285228,0.0123338,0.125823,-0.100338,-0.106325,-0.113081,-0.16656,-0.0169166,-0.116405,0.119861,-7.2029e-05,0.139291,0.00632984,0.128748,0.0425088,0.0388676,-0.031915,0.130603,0.0357823,0.0483577,-0.100922,0.125572,0.0977958,-0.0609327
O14193,-0.0371299,0.0129259,0.12623,-0.0907455,-0.0915615,-0.093904,-0.147949,-0.0175335,-0.0967668,0.0839049,-0.0109722,0.154197,0.00190629,0.128706,0.0194307,0.0424281,-0.0148962,0.127725,0.00615395,0.0405399,-0.0678117,0.10132,0.0913997,-0.0394861
Q9UTA6,-0.0205292,-0.00774759,0.0863771,-0.064522,-0.0779312,-0.0719166,-0.103637,-0.016093,-0.086272,0.0883593,-0.00435502,0.135932,0.00476723,0.124061,0.0382117,0.0363448,-0.0188959,0.0961661,0.029533,0.0309184,-0.0572222,0.112071,0.059602,-0.0419482
Q9P6P8,-0.0485398,-0.0216959,0.214407,-0.177301,-0.207363,-0.161466,-0.270709,0.00469467,-0.199239,0.201001,-0.00837075,0.271632,0.013231,0.237938,0.0676236,0.0997182,-0.011864,0.230153,0.0292236,0.0581344,-0.181116,0.236203,0.150229,-0.0772908
Q9UTD3,-0.0562107,-0.00938086,0.182902,-0.136295,-0.174783,-0.138671,-0.232011,-0.00754265,-0.142342,0.17078,-0.00786357,0.225132,-0.0140301,0.2154,0.0797591,0.0806842,-0.0142083,0.156653,0.0503518,0.037252,-0.126695,0.211217,0.108848,-0.0769706
Q10103,-0.0537276,0.0153184,0.252419,-0.196125,-0.215087,-0.205259,-0.262361,-0.0143927,-0.200575,0.197974,-0.0244947,0.292404,-0.00526958,0.264293,0.0684812,0.0886205,-0.0330792,0.21721,0.0522585,0.0418048,-0.170166,0.260833,0.129143,-0.100619
O43060,-0.0444342,0.0103913,0.143025,-0.115064,-0.153146,-0.133015,-0.167654,-0.020636,-0.140475,0.111736,-0.00479089,0.186697,-0.000336424,0.159844,0.052067,0.0657136,-0.0265791,0.153157,0.0221034,0.0279305,-0.110249,0.161635,0.106806,-0.0370253
P50526,-0.0657717,-0.00382337,0.172904,-0.17965,-0.20065,-0.167743,-0.219082,-0.00496797,-0.162218,0.143108,-0.0124051,0.234134,0.0279383,0.217432,0.0564638,0.0814023,-0.0237377,0.201762,0.0368214,0.0305094,-0.153207,0.201113,0.111189,-0.0513304
P08463,-0.0447913,-0.00165614,0.181899,-0.158263,-0.159171,-0.124164,-0.193282,-0.022767,-0.156068,0.127167,-0.00191679,0.201847,0.0233958,0.204458,0.067844,0.0880371,-0.03123,0.180675,0.0201823,0.0358311,-0.141541,0.194117,0.120008,-0.0722946
Q06975,-0.0311736,-0.00377554,0.18585,-0.154508,-0.156858,-0.156105,-0.225811,0.012191,-0.153625,0.155885,0.00515852,0.1984,0.0165719,0.19787,0.0519284,0.083084,-0.0249947,0.171878,0.0398146,0.055394,-0.125287,0.172144,0.0966406,-0.0537475
Q10133,-0.0810752,-0.0237191,0.246941,-0.224113,-0.232273,-0.217464,-0.292909,0.005351,-0.206003,0.237555,-0.0112015,0.313366,0.0255433,0.293515,0.0973042,0.131668,-0.046918,0.26292,0.0367661,0.0769764,-0.192997,0.283717,0.158366,-0.106531
O74366,-0.0492378,0.0144875,0.192001,-0.161228,-0.215972,-0.173064,-0.257496,0.00585987,-0.196961,0.168314,-0.00300222,0.257854,-0.00819201,0.233789,0.0560966,0.085289,-0.0131698,0.190856,0.054257,0.0312656,-0.137623,0.228849,0.140525,-0.0708139
P87303,-0.0752623,-0.0209515,0.304374,-0.258278,-0.297363,-0.256486,-0.369343,-0.0157994,-0.258387,0.269775,-0.0104881,0.402073,0.0108741,0.382525,0.123144,0.134578,-0.0412153,0.313067,0.0710882,0.0912996,-0.222437,0.349228,0.18029,-0.106289
Q09843,-0.0435048,0.0156523,0.148254,-0.126304,-0.15605,-0.121755,-0.194774,-0.0104918,-0.136421,0.132568,-0.0282303,0.205172,0.0239001,0.186171,0.0634066,0.0908246,-0.022,0.146283,0.0408062,0.0218117,-0.106107,0.168126,0.108765,-0.0473228
P05752,-0.025007,0.000634452,0.111536,-0.115121,-0.110455,-0.109208,-0.169597,-0.00147291,-0.106652,0.107723,-0.021425,0.149063,0.0179974,0.151377,0.0273442,0.0730753,-0.0401695,0.140178,0.0322209,0.0355005,-0.0798377,0.13759,0.0877213,-0.0518418
P79015,-0.0593769,0.010164,0.185317,-0.152635,-0.185258,-0.14371,-0.214014,0.00337661,-0.184978,0.155011,-0.0129285,0.225506,0.0022108,0.227492,0.057972,0.0858458,-0.00968826,0.163713,0.0334048,0.029249,-0.161736,0.191248,0.134626,-0.0531269
O59809,-0.0162781,0.00725625,0.112346,-0.101504,-0.118332,-0.0716436,-0.136722,0.0114681,-0.108844,0.099226,0.0132977,0.125357,0.0184955,0.116966,0.0295521,0.057855,-0.00577787,0.100767,0.0275245,0.0344763,-0.10158,0.103265,0.0436268,-0.0458662
P17609,-0.0363907,-0.00213998,0.126053,-0.108004,-0.139287,-0.115004,-0.188128,-0.0123478,-0.148192,0.139613,0.000153903,0.170124,0.0184069,0.156847,0.067039,0.0847468,-0.00723197,0.151709,0.0373733,0.0238545,-0.111312,0.161234,0.0773331,-0.0572099
O94687,-0.0653279,0.0093935,0.242788,-0.184502,-0.237763,-0.186777,-0.285426,0.00022855,-0.210284,0.200317,-0.00876669,0.31091,0.022052,0.267651,0.0611077,0.114495,-0.0307593,0.219483,0.0262782,0.0521162,-0.193267,0.264547,0.14298,-0.0917347
P87238,-0.0205821,0.011115,0.0928501,-0.0716427,-0.10865,-0.0855245,-0.135069,-0.00780436,-0.102508,0.0902848,-0.00558891,0.106913,-0.00514467,0.110603,0.0285394,0.0659584,-0.0177411,0.0913663,0.0346073,0.0300822,-0.094008,0.116857,0.0707065,-0.0376195
O94309,-0.0603006,-0.00980562,0.193202,-0.147499,-0.185682,-0.173897,-0.221064,0.00119209,-0.168783,0.194848,-0.0187867,0.269037,-0.011726,0.21575,0.0855853,0.0793797,-0.0401625,0.181,0.0477609,0.0412533,-0.136693,0.216793,0.114838,-0.0559723
Q9P7R9,-0.0266977,-0.00184807,0.182421,-0.147372,-0.179756,-0.159996,-0.217387,-0.0113889,-0.151005,0.14433,0.00573181,0.237461,-0.00144849,0.222079,0.0700488,0.105353,-0.0434613,0.181517,0.0436364,0.0486592,-0.157675,0.185698,0.119355,-0.0619116
Q9P7X6,-0.0462814,-0.0185612,0.16965,-0.146348,-0.181075,-0.151804,-0.24051,-0.00574403,-0.161186,0.175451,0.00845568,0.225494,0.0245105,0.229845,0.0470965,0.080871,-0.0197684,0.177448,0.0484291,0.0309012,-0.131836,0.19304,0.134097,-0.0693461
O94263,-0.0345151,-0.00435237,0.22928,-0.19116,-0.220189,-0.174989,-0.258898,0.00970073,-0.185699,0.209478,-0.0246455,0.294641,0.004157,0.279566,0.0710214,0.0987634,-0.0392494,0.199539,0.0340305,0.0656457,-0.177417,0.227775,0.125157,-0.0626827
P87154,-0.0516214,-0.0148081,0.229344,-0.190595,-0.183683,-0.176131,-0.241137,-0.0211465,-0.178031,0.177495,-0.0145113,0.270037,-0.00184172,0.242095,0.0836214,0.0915943,-0.0238512,0.193603,0.0520782,0.039609,-0.175498,0.235481,0.1172,-0.0696342
O14010,-0.0368976,-0.011657,0.115612,-0.0962361,-0.112707,-0.112401,-0.171927,-0.0102279,-0.128824,0.108801,0.00477633,0.163574,-0.0109593,0.165066,0.0295987,0.0625334,-0.012879,0.132366,0.0192901,0.0376141,-0.0863126,0.127179,0.0819381,-0.0401638
O13903,-0.0167715,0.0099903,0.145889,-0.11483,-0.111126,-0.13051,-0.154458,0.0114868,-0.105867,0.102627,-0.00105412,0.151793,0.0271281,0.17327,0.0357545,0.0761562,-0.000829725,0.128353,0.00542631,0.0355067,-0.11823,0.127383,0.0882822,-0.0579043
O74918,-0.0513001,-0.00953311,0.17397,-0.130401,-0.173046,-0.114235,-0.204936,-0.0218045,-0.127772,0.142639,0.0103335,0.206925,0.0269363,0.175165,0.0612197,0.0807116,-0.0427433,0.150585,0.0153315,0.0586614,-0.110857,0.172324,0.0998527,-0.0497209
Q9Y7Y6,-0.0332328,-0.00762531,0.145247,-0.125281,-0.143958,-0.116137,-0.184746,0.0124574,-0.111961,0.110928,-0.0280091,0.182709,0.00333502,0.177165,0.0548774,0.0497338,-0.0132138,0.141317,0.0224945,0.0486074,-0.112027,0.141623,0.0794556,-0.0445227
P50524,-0.0484584,0.0117853,0.242206,-0.173233,-0.2314,-0.191092,-0.281262,-0.0211848,-0.22316,0.222029,0.00445618,0.302317,0.00965602,0.278822,0.0935779,0.113547,-0.0332928,0.227373,0.0368611,0.0471761,-0.169927,0.260349,0.123713,-0.09778
Q9UUM7,-0.0444816,-0.0181169,0.176842,-0.165486,-0.179177,-0.168424,-0.230114,0.0118634,-0.147107,0.147574,-0.0242664,0.225163,0.00850524,0.227103,0.0465688,0.070053,-0.0204785,0.190492,0.0159956,0.0268845,-0.155538,0.191166,0.0984028,-0.0601242
P87150,-0.0496877,0.00527979,0.171732,-0.14303,-0.151868,-0.155341,-0.186767,0.00828145,-0.139699,0.171375,-0.0233139,0.198407,0.0223621,0.207221,0.0510396,0.0989877,-0.0300979,0.181798,0.0284586,0.0193997,-0.122591,0.168821,0.086838,-0.0484352
P40371,-0.0626912,-0.0256749,0.277044,-0.218966,-0.250431,-0.224803,-0.310386,-0.027062,-0.230839,0.212833,-0.0213931,0.3225,0.00593744,0.295855,0.0702137,0.0997165,-0.0329648,0.24498,0.0275335,0.0603507,-0.202948,0.266922,0.140217,-0.0867804
P36606,-0.0374173,-0.0225992,0.236032,-0.181919,-0.242229,-0.183615,-0.274785,0.00242918,-0.202612,0.183333,-0.0322718,0.311852,-0.00417668,0.275843,0.0637584,0.13098,-0.0474159,0.236186,0.0562608,0.040132,-0.203872,0.236301,0.151884,-0.0943669
Q9UTE4,-0.0757969,-0.0147018,0.243437,-0.191866,-0.233095,-0.179543,-0.269975,0.00385125,-0.193155,0.208715,-0.0006855,0.274489,0.00772488,0.249091,0.0728649,0.127306,-0.0186275,0.207756,0.0497586,0.0586335,-0.162233,0.239946,0.151827,-0.0943567
O14027,-0.0340001,-0.0121131,0.240289,-0.187488,-0.196799,-0.181393,-0.248286,0.0028547,-0.194795,0.211029,-0.00478168,0.2777,0.0080691,0.24316,0.08864,0.117818,-0.0314708,0.198472,0.0605453,0.0437814,-0.18782,0.23367,0.152315,-0.0830749
Q10305,-0.0560244,-0.0165151,0.210823,-0.184038,-0.210784,-0.155427,-0.258808,0.00573789,-0.196604,0.192899,-0.0175648,0.241218,0.0201272,0.252438,0.0564189,0.11069,-0.0304718,0.221751,0.0510906,0.0520069,-0.181576,0.222075,0.113857,-0.0599709
C6Y4C2,-0.0225137,0.0029367,0.134379,-0.127034,-0.139407,-0.118611,-0.160562,0.000855555,-0.124826,0.109497,-0.00394949,0.165183,0.0217736,0.160244,0.0545153,0.065141,-0.0375805,0.146803,0.00557616,0.0424791,-0.116148,0.134224,0.0987832,-0.0713695
Q10321,-0.0377601,0.00660662,0.223613,-0.173702,-0.19986,-0.172745,-0.233294,-0.0162836,-0.197402,0.169893,-0.00859563,0.255182,0.0277529,0.261568,0.0889646,0.0910613,-0.0239559,0.206569,0.0361807,0.0293981,-0.175606,0.225764,0.123184,-0.0875329
P40372,-0.0481163,0.0129114,0.128003,-0.0862386,-0.10058,-0.0895441,-0.167939,0.00976592,-0.0933794,0.12352,-0.00980085,0.151427,0.013657,0.12772,0.0533152,0.0418587,-0.0310397,0.122082,0.0302712,0.0233996,-0.109734,0.113565,0.0793772,-0.0296841
Q92354,-0.0239173,0.0125975,0.131321,-0.108706,-0.123354,-0.0793214,-0.139046,0.0134339,-0.117917,0.116004,-0.0151499,0.142846,0.0238523,0.147731,0.0603299,0.0564122,-0.029383,0.121714,0.0268733,0.0320616,-0.108872,0.134298,0.0789273,-0.0354288
Q9P7L5,-0.014452,-0.022224,0.126087,-0.0840482,-0.125939,-0.103423,-0.135177,-0.00831991,-0.0892242,0.124167,0.0103665,0.134369,0.0184553,0.130441,0.0498289,0.0504025,-0.0310973,0.115824,0.000792824,0.023891,-0.0984631,0.117718,0.0690431,-0.0564603
P56329,-0.0160813,0.00810876,0.112564,-0.101328,-0.0884247,-0.0960077,-0.112709,0.0110787,-0.0868941,0.0751105,-0.0208486,0.126926,-0.00656916,0.120513,0.0478417,0.0290537,-0.0261176,0.103162,0.0227821,0.0152647,-0.0794444,0.113024,0.0819022,-0.0560495
Q9P6S4,-0.0268799,-0.0184017,0.0831414,-0.0831067,-0.0899012,-0.0581322,-0.123934,0.00386803,-0.0790765,0.0538848,-0.00697658,0.113157,0.0237375,0.0863684,0.0109416,0.0585723,-0.0354984,0.101407,0.0128291,0.0380968,-0.0713473,0.101062,0.0360676,-0.0387241
O94724,-0.014026,-0.0103955,0.0804535,-0.080354,-0.0756099,-0.0690581,-0.115659,0.00771969,-0.0648222,0.0666708,-0.00255268,0.0914163,-0.00877831,0.105859,0.034768,0.0337004,0.000493709,0.0964716,-0.00283011,0.00270677,-0.0841624,0.0940811,0.0538569,-0.0166868
O74440,-0.0314502,0.0138531,0.166828,-0.113143,-0.157827,-0.110889,-0.189322,0.0107316,-0.13846,0.12514,-0.00449362,0.187761,-0.00409124,0.195633,0.0385864,0.0647699,-0.00386269,0.167423,0.0258282,0.0202771,-0.117826,0.176053,0.100562,-0.0709667
Q09175,-0.0200808,-0.00322013,0.110494,-0.120175,-0.102672,-0.104321,-0.145343,-0.00198582,-0.131534,0.100883,-0.0198784,0.164865,-0.00418144,0.166119,0.0485284,0.0557823,-0.0247458,0.137822,0.0250185,0.0313692,-0.088664,0.129527,0.100321,-0.0646118
