gene,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24
O13849,0.0703364,-0.089921,-0.0944712,-0.025986,-0.232889,-0.132534,0.0909314,0.147254,-0.14478,-0.173352,-0.100157,0.0479148,0.0644609,-0.07713,-0.00321918,0.220348,0.0960509,-0.317724,0.0323295,-0.0450117,0.0676772,-0.136816,-0.118088,-0.0816743
P00729,0.0745064,-0.0727947,-0.103349,-0.0406861,-0.22018,-0.138177,0.0779678,0.187536,-0.17056,-0.182848,-0.134679,0.055863,0.0617941,-0.0737968,-0.0237483,0.218084,0.0870837,-0.308135,-0.00141595,-0.0427509,0.0739503,-0.148849,-0.120468,-0.0908516
O42915,0.0627321,-0.0936653,-0.0933084,-0.00483411,-0.243877,-0.104327,0.0957588,0.172085,-0.134322,-0.153122,-0.123168,0.0783324,0.0768087,-0.0639503,0.00943374,0.242636,0.0840486,-0.31685,0.00640959,-0.0245818,0.0675085,-0.139835,-0.111859,-0.094813
P53044,0.0770356,-0.0909305,-0.0887403,-0.00805117,-0.234443,-0.133583,0.0880724,0.182805,-0.153353,-0.166249,-0.127833,0.0642203,0.063371,-0.0882726,-6.74526e-05,0.251317,0.0963557,-0.302824,0.0305797,-0.0325425,0.0661226,-0.154176,-0.106103,-0.0851064
Q06705,0.0921593,-0.0596003,-0.0905819,-0.0283648,-0.22343,-0.110146,0.0880637,0.179453,-0.16536,-0.169108,-0.127939,0.0745666,0.0663782,-0.050664,-0.00987769,0.234786,0.0753573,-0.312466,-0.0054087,-0.0260224,0.0791807,-0.156307,-0.106909,-0.0911289
Q10138,0.0900722,-0.0842519,-0.0903261,-0.0280486,-0.234502,-0.135818,0.0563901,0.139359,-0.14279,-0.172319,-0.114458,0.0441978,0.0747954,-0.058708,-0.0151932,0.20465,0.100904,-0.298811,0.01075,-0.0462975,0.080901,-0.130428,-0.108107,-0.0849613
P10507,0.0687617,-0.0938856,-0.0709028,-0.0279156,-0.230391,-0.119134,0.0655954,0.202697,-0.164643,-0.172659,-0.1374,0.0441323,0.0853675,-0.0566495,-0.0166116,0.251215,0.0966117,-0.336427,-0.000714557,-0.0544721,0.0464564,-0.137321,-0.106392,-0.069873
Q9P7X1,0.0626744,-0.0803487,-0.0981664,-0.0332562,-0.240347,-0.097857,0.0734901,0.176347,-0.162179,-0.176958,-0.133245,0.0447618,0.059712,-0.0799462,-0.00195945,0.233676,0.0848804,-0.296055,0.0266696,-0.0323653,0.0411959,-0.142726,-0.101435,-0.0860911
Q12093,0.0677063,-0.088845,-0.0791359,-0.0404034,-0.222169,-0.118065,0.0983626,0.178547,-0.16826,-0.138742,-0.107721,0.0504082,0.0824433,-0.0586351,-0.00325936,0.235663,0.0971478,-0.318725,0.000685843,-0.016367,0.0687891,-0.136303,-0.0780447,-0.0694962
O13947,0.0819665,-0.0758696,-0.108352,-0.0252389,-0.248504,-0.118366,0.0726928,0.17244,-0.158486,-0.185655,-0.119695,0.0753218,0.0825467,-0.0974673,0.0111798,0.267621,0.0871673,-0.329989,0.0297619,-0.0219608,0.0850321,-0.173103,-0.128534,-0.066436
P53145,0.103541,-0.101102,-0.0871897,-0.0347793,-0.245195,-0.134202,0.0870761,0.182205,-0.184376,-0.192911,-0.132522,0.0741119,0.0631055,-0.0925024,-0.0028298,0.234803,0.0843862,-0.320945,0.0187014,-0.0561977,0.0559893,-0.149906,-0.101134,-0.064477
Q10190,0.093319,-0.055479,-0.0673916,-0.0333744,-0.232688,-0.133958,0.0912563,0.153204,-0.153669,-0.156835,-0.126048,0.0585052,0.0812503,-0.0545408,0.00567353,0.244253,0.104254,-0.326534,0.00204382,-0.0462384,0.0545257,-0.12449,-0.0925608,-0.0744632
Q9P7F4,0.0778866,-0.0814548,-0.0805043,-0.031446,-0.245155,-0.118659,0.0803489,0.167984,-0.170232,-0.155508,-0.110362,0.0452898,0.0971449,-0.0835493,0.00157072,0.244137,0.0908391,-0.318062,0.0306408,-0.0406585,0.075917,-0.168361,-0.111724,-0.0777304
P25608,0.0801438,-0.0760908,-0.0857526,-0.0387345,-0.210478,-0.133784,0.0621216,0.148735,-0.152084,-0.165323,-0.119149,0.0448868,0.0911271,-0.0760675,-0.00683154,0.240204,0.102698,-0.31061,0.00951333,-0.0450237,0.0762487,-0.153129,-0.0987797,-0.0860751
Q02884,0.0681691,-0.0602183,-0.0598165,-0.0108665,-0.250856,-0.116368,0.100847,0.179681,-0.136666,-0.141228,-0.123962,0.0417801,0.0568365,-0.0820108,-0.0242706,0.237561,0.104414,-0.318079,0.0334356,-0.0394696,0.0747044,-0.135965,-0.106935,-0.0585602
Q9USP1,0.0858186,-0.065126,-0.0880114,-0.0335116,-0.259526,-0.134292,0.106029,0.161417,-0.143384,-0.165805,-0.146102,0.0568347,0.0771077,-0.0835072,0.00779498,0.235451,0.0763057,-0.326108,0.0101816,-0.0528071,0.0465915,-0.15666,-0.0976926,-0.0846864
P87123,0.0722839,-0.0846965,-0.0668267,-0.00915453,-0.229745,-0.118685,0.0666769,0.172552,-0.181779,-0.180834,-0.113277,0.0598651,0.101051,-0.0690492,-0.00255497,0.241247,0.10883,-0.316152,0.00978847,-0.0478928,0.0876289,-0.169097,-0.125039,-0.0991215
P38902,0.0843486,-0.0901318,-0.105545,-0.0121498,-0.258899,-0.138974,0.0822327,0.192697,-0.179762,-0.150375,-0.126943,0.0603666,0.0706302,-0.0592278,-0.00376668,0.23378,0.078448,-0.302489,0.00656325,-0.0515932,0.0450277,-0.131082,-0.0955566,-0.100708
P25332,0.0879356,-0.0897629,-0.0765968,-0.0111602,-0.241684,-0.153068,0.0806738,0.185135,-0.170592,-0.162461,-0.135572,0.0790288,0.0648034,-0.0722359,-0.0083268,0.242431,0.0820222,-0.359381,0.00401862,-0.0280274,0.0524839,-0.14238,-0.127319,-0.0695343
O60116,0.0696284,-0.0835751,-0.0691199,-0.0283035,-0.240678,-0.114041,0.0872782,0.197966,-0.17352,-0.181808,-0.118725,0.0815224,0.0782421,-0.0680224,-0.0170682,0.230617,0.100762,-0.344344,-0.00243682,-0.041505,0.0811786,-0.145075,-0.111017,-0.0677812
Q92372,0.0802806,-0.0684678,-0.0854409,-0.0288134,-0.235674,-0.127591,0.0850829,0.163633,-0.170715,-0.154238,-0.131684,0.0729793,0.0592412,-0.0753682,-0.0192963,0.242047,0.105816,-0.298321,0.0231133,-0.05618,0.0730998,-0.140514,-0.116128,-0.0879957
P22336,0.0759153,-0.06495,-0.105877,-0.0202215,-0.248254,-0.149065,0.0985559,0.162081,-0.144144,-0.189124,-0.108741,0.0469432,0.0604163,-0.0742387,0.00650684,0.238179,0.107083,-0.340841,-0.00749762,-0.0500348,0.0625291,-0.157513,-0.10652,-0.0708474
P10127,0.0821547,-0.0951991,-0.10312,-0.0278096,-0.236643,-0.121377,0.100172,0.194506,-0.14233,-0.188904,-0.109487,0.0540268,0.0731249,-0.0629364,0.01677,0.23122,0.106797,-0.307397,0.0157292,-0.0445797,0.0694873,-0.160086,-0.111603,-0.0603363
Q09669,0.0916646,-0.0777647,-0.0993579,-0.00862459,-0.223512,-0.134345,0.0680597,0.153507,-0.151936,-0.159469,-0.111139,0.0597482,0.0946206,-0.0854493,0.00610615,0.233992,0.0686263,-0.308873,0.0282335,-0.0217456,0.0631599,-0.146675,-0.092884,-0.0778326
P40160,0.0736277,-0.0998417,-0.105164,-0.00463756,-0.272536,-0.119374,0.0702638,0.194565,-0.16068,-0.176098,-0.144213,0.0808208,0.105805,-0.0871186,0.0127012,0.229582,0.0974602,-0.326135,0.00524716,-0.0282852,0.0712734,-0.140658,-0.133074,-0.064229
Q9P7W5,0.0736831,-0.056267,-0.082611,-0.0186529,-0.24726,-0.142268,0.104536,0.194452,-0.140842,-0.165507,-0.109388,0.0683892,0.0931881,-0.0882239,-0.00940384,0.228565,0.0721572,-0.316539,0.0333007,-0.0399145,0.0677415,-0.154566,-0.109618,-0.0599532
Q9C106,0.101012,-0.071973,-0.10087,-0.0126376,-0.238685,-0.134849,0.0844234,0.165265,-0.157686,-0.187267,-0.12976,0.0644586,0.0576333,-0.0810658,0.0157721,0.233974,0.0828269,-0.31139,0.000760862,-0.047287,0.0493683,-0.135997,-0.10896,-0.0882543
P32349,0.102275,-0.0749238,-0.0902011,-0.0229409,-0.246697,-0.137776,0.0770676,0.179986,-0.154901,-0.176859,-0.139103,0.061464,0.0704845,-0.0677385,0.0019107,0.274925,0.113629,-0.348404,0.0313679,-0.0369053,0.0533212,-0.141471,-0.118108,-0.102534
Q05549,0.0784004,-0.0728233,-0.10069,-0.0344511,-0.220773,-0.137576,0.0644135,0.191491,-0.169475,-0.149438,-0.122559,0.07455,0.0884645,-0.0922614,0.01152,0.239176,0.0908921,-0.3129,0.00960383,-0.0405452,0.0626397,-0.139405,-0.0831778,-0.0828613
O13983,0.101643,-0.0628023,-0.0945883,-0.0166449,-0.244546,-0.147134,0.0944796,0.171587,-0.179,-0.173532,-0.124868,0.0670003,0.0622805,-0.0911772,0.0123749,0.262548,0.075739,-0.327459,0.0302735,-0.0344692,0.0581043,-0.165315,-0.0940306,-0.0633644
O74758,0.0700011,-0.0741797,-0.0897557,-0.0274319,-0.222075,-0.109296,0.0881204,0.177951,-0.178412,-0.179756,-0.104588,0.0782756,0.0630281,-0.0623245,-0.00526722,0.252312,0.075073,-0.336814,0.0228134,-0.0479832,0.0664633,-0.137702,-0.0883843,-0.0805776
P47148,0.0820899,-0.0616018,-0.0819403,-0.0101546,-0.260291,-0.117292,0.0983218,0.203904,-0.164454,-0.168902,-0.147678,0.0653754,0.0643457,-0.0980714,-0.0150232,0.247759,0.0863662,-0.334015,0.0148161,-0.0214556,0.0526006,-0.149536,-0.132607,-0.0865333
O60128,0.0891139,-0.0657403,-0.108442,-0.0126488,-0.271668,-0.154258,0.0754226,0.16862,-0.148658,-0.16039,-0.130084,0.0607073,0.0608771,-0.0556171,-0.0119727,0.248205,0.106353,-0.327864,-0.00703834,-0.0269833,0.0830691,-0.155716,-0.093296,-0.0777216
P05750,0.0550374,-0.0678681,-0.06784,-0.030279,-0.226499,-0.132788,0.0780852,0.187754,-0.136065,-0.176738,-0.116626,0.0663105,0.077753,-0.0629298,-0.0012432,0.221456,0.0854188,-0.321899,-0.00238336,-0.0374181,0.0830777,-0.156894,-0.0967623,-0.06027
Q9P7T9,0.0717156,-0.086467,-0.0916225,-0.0418545,-0.226045,-0.108881,0.0807103,0.164326,-0.134728,-0.163613,-0.102642,0.0582392,0.0679331,-0.0655295,-0.0221376,0.226354,0.100258,-0.310862,0.00651931,-0.04778,0.0449253,-0.154238,-0.088443,-0.0851845
P43549,0.0931163,-0.0623376,-0.0761438,-0.0248736,-0.251873,-0.131975,0.0942218,0.160429,-0.162853,-0.162107,-0.122698,0.0609831,0.0628646,-0.0855247,-0.000579515,0.251768,0.10201,-0.320523,0.0312501,-0.0297898,0.0817386,-0.129086,-0.109536,-0.0657829
P55877,0.0791396,-0.0840594,-0.0727728,-0.0221232,-0.251081,-0.114624,0.0886425,0.19893,-0.148236,-0.163773,-0.146346,0.0740741,0.0841689,-0.0672785,-0.000355921,0.231063,0.113332,-0.336854,0.00529173,-0.0183582,0.0486825,-0.167099,-0.100993,-0.103914
P38912,0.0770299,-0.0552155,-0.091202,-0.0400178,-0.233929,-0.122215,0.0808154,0.181944,-0.158763,-0.154872,-0.111733,0.0508063,0.0856733,-0.0810787,-0.0134611,0.226672,0.0929471,-0.310987,-0.00173157,-0.0288526,0.0498336,-0.133899,-0.0997476,-0.0969346
P32363,0.0906663,-0.0754071,-0.0906386,-0.037199,-0.228712,-0.121332,0.105135,0.161213,-0.168724,-0.157647,-0.147652,0.0611446,0.059782,-0.0813445,-0.00449309,0.251361,0.0831434,-0.329652,-0.000333621,-0.0402387,0.0533605,-0.164704,-0.102642,-0.064599
P87172,0.0869852,-0.0611313,-0.0759468,-0.0213882,-0.238387,-0.145937,0.0990738,0.170837,-0.158363,-0.166414,-0.143964,0.0816543,0.0672081,-0.0880517,0.00795822,0.258829,0.0813874,-0.333963,0.00815136,-0.0388156,0.0808078,-0.147358,-0.13404,-0.10167
O94439,0.100084,-0.0847902,-0.0819146,-0.00960212,-0.243929,-0.139026,0.0999322,0.163948,-0.14873,-0.155747,-0.117624,0.0577964,0.0957178,-0.0657249,0.0106517,0.241748,0.106587,-0.314661,0.0225581,-0.0430796,0.0509704,-0.166752,-0.11269,-0.0579858
Q07895,0.0889357,-0.105319,-0.0788212,-0.0155685,-0.257351,-0.125547,0.098029,0.197911,-0.187733,-0.166785,-0.14301,0.0453283,0.0915501,-0.0778726,-0.000178981,0.244349,0.088579,-0.335534,0.0253244,-0.0578971,0.066948,-0.155764,-0.129999,-0.0762248
P32599,0.09573,-0.100703,-0.102682,-0.0415396,-0.244095,-0.128378,0.0933723,0.178463,-0.152903,-0.171124,-0.152583,0.0827172,0.0807547,-0.0926606,-0.00774841,0.239446,0.0996455,-0.329843,0.0318408,-0.0327399,0.0558896,-0.175693,-0.109457,-0.100263
O59945,0.0837982,-0.0840167,-0.0700914,-0.00983566,-0.231018,-0.11354,0.070611,0.184702,-0.185352,-0.183411,-0.124929,0.062555,0.091411,-0.0791097,-0.0161227,0.260542,0.0948746,-0.317909,0.0256173,-0.0555933,0.08011,-0.163328,-0.101324,-0.0674102
P28000,0.069625,-0.0603846,-0.0886859,-0.0246853,-0.264227,-0.110647,0.0660025,0.181336,-0.169245,-0.152496,-0.121631,0.0721034,0.0633034,-0.0783819,0.0132042,0.252142,0.0861671,-0.316373,0.0100897,-0.0389856,0.0529193,-0.15053,-0.119384,-0.0991898
Q09177,0.0810744,-0.0766365,-0.0991001,-0.0115,-0.230727,-0.141913,0.0893969,0.181493,-0.139146,-0.175472,-0.13287,0.0431992,0.0595311,-0.072016,-0.00746634,0.214364,0.0758409,-0.314113,0.0143354,-0.0522597,0.0606822,-0.148981,-0.106923,-0.0818719
O59790,0.090577,-0.0676375,-0.0782847,-0.0249973,-0.239589,-0.149194,0.0941486,0.204869,-0.143883,-0.186638,-0.152371,0.0836334,0.0656434,-0.0758817,-0.0125387,0.232528,0.0904493,-0.317167,0.0102066,-0.0361558,0.0793033,-0.145595,-0.118554,-0.0808742
P38991,0.0726715,-0.0726346,-0.072267,-0.033958,-0.229799,-0.113224,0.0786088,0.167622,-0.165013,-0.183515,-0.140366,0.0448206,0.0980922,-0.0961481,-0.000260153,0.25675,0.0890589,-0.310516,0.00587401,-0.0539067,0.0707073,-0.135946,-0.129367,-0.092024
O74415,0.0745614,-0.0712483,-0.0967775,-0.00957404,-0.254793,-0.132519,0.0974118,0.181071,-0.143885,-0.160389,-0.142948,0.0638422,0.0852851,-0.0731666,-0.00786503,0.24553,0.110687,-0.328599,-0.00600042,-0.0583696,0.0475672,-0.140144,-0.109295,-0.0982455
P34241,0.0813063,-0.0962902,-0.0845693,-0.0292388,-0.229549,-0.128476,0.086468,0.164811,-0.136375,-0.15514,-0.138901,0.050465,0.0723179,-0.0571021,-0.0199251,0.22794,0.102962,-0.340569,-0.00198739,-0.0213905,0.0722845,-0.157034,-0.127448,-0.0737321
P23594,0.0835995,-0.0892743,-0.10063,-0.0292382,-0.240698,-0.136185,0.0779445,0.197473,-0.145099,-0.166566,-0.110176,0.0453072,0.062538,-0.0886956,-0.00989096,0.239831,0.0932854,-0.33157,0.0128405,-0.0480718,0.0522466,-0.142273,-0.121333,-0.0612704
P23636,0.0727844,-0.0610198,-0.0672594,-0.0295332,-0.251407,-0.113629,0.070532,0.165575,-0.152057,-0.189713,-0.111914,0.064806,0.0632983,-0.0842339,-0.0201356,0.243427,0.0949834,-0.330851,0.028712,-0.048571,0.0687991,-0.15158,-0.126843,-0.0810327
P20485,0.0991221,-0.0964688,-0.0713493,-0.032409,-0.246317,-0.1134,0.0803501,0.172326,-0.155643,-0.184896,-0.118593,0.0802379,0.0933286,-0.0923352,-0.0190536,0.232591,0.0984515,-0.33032,0.0117551,-0.0199701,0.0494614,-0.152895,-0.127412,-0.0807438
Q10276,0.0675861,-0.0888838,-0.0845534,-0.0395995,-0.239744,-0.133513,0.0809528,0.171807,-0.13751,-0.176752,-0.103519,0.0400539,0.0571498,-0.0884232,0.00739371,0.222763,0.0774199,-0.31159,0.0130336,-0.0211232,0.0406164,-0.153603,-0.0920874,-0.0740767
P0CX40,0.0655758,-0.056078,-0.0831486,-0.0288464,-0.229999,-0.142052,0.0805273,0.15136,-0.14017,-0.185424,-0.135028,0.0543678,0.0883319,-0.0662476,-0.014112,0.242853,0.0920572,-0.31388,0.023566,-0.0578357,0.0823346,-0.137237,-0.122206,-0.0583742
Q9P7B2,0.0938569,-0.0851418,-0.103248,-0.0186,-0.250286,-0.118187,0.0686716,0.174633,-0.15597,-0.192802,-0.139254,0.0810662,0.0647831,-0.058008,-0.00727147,0.232535,0.0840074,-0.330627,0.0242455,-0.0606092,0.0556207,-0.138766,-0.122821,-0.0700501
P54837,0.103724,-0.0683999,-0.0732012,-0.0103252,-0.249246,-0.112087,0.10659,0.184575,-0.1492,-0.183354,-0.142406,0.0436216,0.0873686,-0.0714461,-0.0236567,0.235125,0.0811898,-0.347437,0.0130516,-0.0443195,0.0828338,-0.13906,-0.089676,-0.0733131
O13946,0.0809688,-0.0568987,-0.103553,-0.027765,-0.252156,-0.119238,0.0965995,0.196457,-0.178606,-0.182562,-0.143496,0.0728309,0.0860695,-0.0632428,-0.022659,0.218789,0.0816891,-0.308515,0.00231103,-0.0330193,0.0610416,-0.146687,-0.0939497,-0.0586268
P07172,0.0653257,-0.0943043,-0.0856395,-0.0182985,-0.256129,-0.136896,0.0736377,0.171555,-0.151344,-0.189738,-0.132307,0.0806527,0.0783779,-0.0776472,-0.014466,0.222802,0.104244,-0.314066,0.0329088,-0.0449963,0.0615361,-0.141249,-0.0985343,-0.0758771
P36605,0.059707,-0.0923243,-0.0911283,-0.00478701,-0.225832,-0.145813,0.0950987,0.187389,-0.13878,-0.154069,-0.137818,0.0773491,0.0990708,-0.0805331,-0.00929253,0.22933,0.0850308,-0.323896,0.0056992,-0.049349,0.0458849,-0.161575,-0.096326,-0.0694001
P38278,0.0732656,-0.0856183,-0.0929112,-0.017697,-0.262648,-0.124825,0.0648869,0.159744,-0.152993,-0.186633,-0.116179,0.0444947,0.0632616,-0.0625034,0.0124131,0.226186,0.103705,-0.322425,0.0314068,-0.0524401,0.0509922,-0.155837,-0.116525,-0.0937863
Q9UUH2,0.0654071,-0.0704395,-0.0767602,-0.0385221,-0.244698,-0.131217,0.0870436,0.176895,-0.16205,-0.174343,-0.12479,0.0412882,0.072272,-0.0812446,0.0139064,0.237937,0.111256,-0.32449,0.00772234,-0.0200153,0.0711762,-0.170108,-0.0992713,-0.0967675
P41920,0.0782915,-0.0679443,-0.0909987,-0.0176176,-0.227114,-0.104359,0.0871303,0.186944,-0.162938,-0.159664,-0.124765,0.0581208,0.0740231,-0.061446,-0.0138593,0.237931,0.0878561,-0.336173,-0.0050556,-0.0496481,0.0478734,-0.151144,-0.116867,-0.0723417
Q09717,0.0685357,-0.0947374,-0.0831316,-0.0329367,-0.238044,-0.11495,0.102514,0.186054,-0.176032,-0.174595,-0.149223,0.0681847,0.102671,-0.0925055,0.0062607,0.222556,0.105282,-0.316554,0.0137586,-0.0213947,0.0599812,-0.156747,-0.104835,-0.0965778
Q05584,0.0653011,-0.0727753,-0.0984661,-0.0382014,-0.25595,-0.13819,0.1035,0.155013,-0.153941,-0.159857,-0.1066,0.0532857,0.0671701,-0.0653015,-0.00205128,0.242077,0.0858648,-0.334463,0.0337642,-0.0468552,0.0616619,-0.140594,-0.089861,-0.0720128
Q9UT36,0.0664997,-0.0812112,-0.0661917,-0.0124548,-0.240251,-0.145237,0.0911549,0.190674,-0.138319,-0.166315,-0.0997369,0.0595084,0.0759605,-0.0622154,0.00560411,0.22922,0.0921319,-0.322999,0.00785108,-0.0348961,0.0767361,-0.136611,-0.0977782,-0.0916635
P36009,0.0916101,-0.0550041,-0.0598143,-0.023095,-0.240284,-0.113394,0.0925291,0.177238,-0.161493,-0.174645,-0.125649,0.0760312,0.0902669,-0.0690591,0.00549312,0.223542,0.0699994,-0.298074,0.00919933,-0.035441,0.0407743,-0.132972,-0.0772652,-0.0825006
Q03319,0.075607,-0.0685956,-0.0768129,-0.016709,-0.242279,-0.113657,0.0825669,0.166315,-0.161146,-0.171246,-0.140522,0.0806835,0.0872822,-0.082737,-0.0120358,0.22123,0.103655,-0.296556,0.0106935,-0.0409675,0.0746122,-0.157752,-0.120788,-0.0931939
P40525,0.0782242,-0.0816943,-0.0714701,-0.0316522,-0.236878,-0.124854,0.102401,0.191285,-0.166466,-0.168088,-0.142447,0.0516581,0.101678,-0.0569881,-0.00418202,0.235419,0.0804843,-0.333293,0.0152708,-0.0449526,0.0580914,-0.139041,-0.105048,-0.0973484
Q9URT8,0.0728048,-0.0619146,-0.0936697,-0.00443631,-0.262806,-0.123118,0.084566,0.18653,-0.178581,-0.202441,-0.145397,0.0620154,0.0738193,-0.0845189,0.0107745,0.232528,0.0884661,-0.331367,-0.000609398,-0.0275469,0.0801149,-0.149869,-0.0934164,-0.0875629
P32794,0.0750761,-0.0748101,-0.0977921,-0.0369632,-0.233639,-0.117879,0.102242,0.161876,-0.171589,-0.151868,-0.122969,0.0501413,0.0568179,-0.0815886,0.00122697,0.23901,0.0780495,-0.326013,0.0182978,-0.0476483,0.0457526,-0.153308,-0.0826766,-0.0736015
O60058,0.0986421,-0.0888949,-0.0979234,-0.0029152,-0.242572,-0.113364,0.0958528,0.170108,-0.139354,-0.189247,-0.129042,0.0683397,0.0878377,-0.053123,0.00152251,0.223896,0.0899968,-0.317239,-0.000203749,-0.031772,0.0632417,-0.167348,-0.0995261,-0.0628584
P33334,0.0913497,-0.0874209,-0.0588044,-0.0178714,-0.233576,-0.11624,0.089905,0.140328,-0.155656,-0.162959,-0.118634,0.0685426,0.0764236,-0.0543887,0.00279289,0.201644,0.0908078,-0.297316,-0.0019385,-0.016844,0.0497076,-0.134511,-0.0900528,-0.0890811
O14187,0.0655635,-0.0642984,-0.0896534,-0.015672,-0.269328,-0.130098,0.0876091,0.180934,-0.169921,-0.15869,-0.123205,0.0643523,0.0763967,-0.0664653,-0.0226452,0.258983,0.104281,-0.32213,0.03507,-0.0267263,0.084503,-0.147352,-0.110435,-0.0831522
P38203,0.0727734,-0.0716901,-0.0764512,-0.0192125,-0.231888,-0.136516,0.0928264,0.174026,-0.125401,-0.175171,-0.123755,0.0771572,0.0665007,-0.0569123,-0.0110884,0.209653,0.0829824,-0.30938,0.0185071,-0.0497427,0.0604559,-0.133172,-0.110099,-0.0957855
O94408,0.0706875,-0.0920185,-0.088302,-0.0110064,-0.235449,-0.139087,0.0716185,0.16557,-0.153773,-0.164134,-0.118492,0.0518107,0.0696697,-0.068904,0.0051017,0.213872,0.0879447,-0.324017,0.0137876,-0.0157287,0.0550949,-0.127299,-0.0994757,-0.0948206
P78795,0.0816849,-0.0847844,-0.0878553,-0.0335189,-0.24844,-0.113469,0.0861787,0.188922,-0.166896,-0.175581,-0.118342,0.0767493,0.100406,-0.0889735,-0.00686435,0.251978,0.0858287,-0.330065,0.0332191,-0.0518606,0.0540217,-0.140849,-0.0893613,-0.0734238
Q04067,0.0751806,-0.0721377,-0.0964592,-0.0383109,-0.252763,-0.151765,0.0770926,0.190162,-0.1871,-0.181918,-0.133203,0.0809759,0.106456,-0.0871726,-0.0153148,0.256023,0.0905918,-0.329285,0.0366418,-0.0241424,0.0543496,-0.14029,-0.112291,-0.0771609
P47075,0.0762097,-0.0624333,-0.106062,-0.0393719,-0.251257,-0.143765,0.106256,0.176219,-0.155812,-0.168732,-0.117284,0.0825555,0.0896114,-0.097665,-0.00823692,0.248539,0.113289,-0.335588,0.0251314,-0.0576383,0.0608037,-0.163706,-0.0920477,-0.0893064
P78810,0.0861333,-0.0621041,-0.0956848,-0.032483,-0.244693,-0.148603,0.0825514,0.163927,-0.157832,-0.161077,-0.139724,0.053815,0.0815626,-0.0746559,-0.01602,0.245991,0.0941311,-0.334577,0.000532959,-0.0399444,0.06411,-0.175555,-0.0988751,-0.0733158
P06839,0.107026,-0.0674889,-0.0832149,-0.0376717,-0.269101,-0.120823,0.072498,0.175467,-0.17448,-0.187158,-0.15461,0.0514638,0.068758,-0.0860637,0.0102261,0.257474,0.111282,-0.33656,0.0123728,-0.0405139,0.0818028,-0.14809,-0.108596,-0.105031
P26659,0.0597973,-0.082132,-0.0984139,-0.0278601,-0.220369,-0.104994,0.0868176,0.164278,-0.171774,-0.162438,-0.131938,0.0729332,0.0893102,-0.0655216,0.0109018,0.229047,0.0862664,-0.325721,0.00261543,-0.024567,0.0833745,-0.163253,-0.119921,-0.0757117
P23776,0.0677445,-0.0936815,-0.0793015,-0.0215882,-0.246646,-0.124131,0.103441,0.180165,-0.176024,-0.178201,-0.111865,0.0532752,0.06441,-0.0656351,0.00899756,0.2249,0.0774571,-0.348291,-0.004691,-0.0484518,0.06685,-0.149745,-0.129934,-0.0692703
Q9URU6,0.0824751,-0.0829444,-0.108461,-0.008024,-0.246838,-0.132117,0.0936857,0.172144,-0.170384,-0.183882,-0.139896,0.0748182,0.0625943,-0.0778199,0.00185186,0.241858,0.0832922,-0.328786,0.0209891,-0.0329387,0.0800882,-0.146093,-0.124067,-0.105807
P89886,0.0692486,-0.0789526,-0.0776148,-0.0452566,-0.220465,-0.132493,0.0869893,0.176372,-0.153299,-0.172737,-0.138806,0.0472912,0.0868122,-0.0854007,0.00635453,0.229363,0.0698889,-0.331325,0.0345274,-0.0389135,0.0845553,-0.165787,-0.099766,-0.0573343
P87313,0.0636977,-0.0946287,-0.0781392,-0.0444793,-0.254006,-0.147324,0.0840491,0.19983,-0.167448,-0.177134,-0.113341,0.0642901,0.0865923,-0.0602038,-0.00933152,0.232086,0.0816711,-0.345998,0.022949,-0.0395078,0.0735061,-0.147104,-0.0942719,-0.0648582
P39010,0.102177,-0.0800102,-0.0877287,-0.0373218,-0.254028,-0.147799,0.0952376,0.180488,-0.164019,-0.178655,-0.121669,0.0647406,0.0668568,-0.0670722,0.0140889,0.268991,0.106794,-0.343136,0.000909221,-0.0218892,0.0872928,-0.146328,-0.0986256,-0.103375
Q09701,0.0663749,-0.0817226,-0.109495,-0.022147,-0.253569,-0.127154,0.0839217,0.187998,-0.175373,-0.169081,-0.12067,0.0727361,0.102715,-0.0858704,-0.0173755,0.269053,0.0936485,-0.328854,0.0207359,-0.0420108,0.0636462,-0.151258,-0.0938123,-0.0756443
Q9HDX9,0.0682869,-0.0772187,-0.0773197,-0.025227,-0.240546,-0.139692,0.0937973,0.177446,-0.140958,-0.14852,-0.103364,0.047607,0.0540522,-0.0755602,0.00813611,0.240997,0.0932051,-0.310464,-0.00579286,-0.0268317,0.0735088,-0.152609,-0.0850289,-0.0899907
P48525,0.0742203,-0.0566123,-0.0785495,-0.0352423,-0.239189,-0.143415,0.105994,0.167403,-0.177503,-0.168521,-0.134346,0.0554072,0.058767,-0.0840986,-0.0225555,0.236994,0.10836,-0.313959,0.00635268,-0.0483153,0.0858872,-0.161296,-0.100192,-0.0867196
