protein,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24
P41903,-0.0177595,-0.147333,-0.0560882,-0.0609363,0.0869638,0.20966,-0.140199,0.011184,-0.0459845,0.209155,0.0654534,0.0505059,-0.0843189,0.039693,0.0129811,-0.0766788,-0.118996,0.0548562,-0.160337,0.257152,0.0506424,0.00787811,-0.014959,-0.0798361
Q03661,-0.031118,-0.107494,-0.0506253,-0.0683135,0.0559991,0.193934,-0.128007,0.0098785,-0.0229797,0.164429,0.0609689,0.032953,-0.0727612,0.0148477,0.00615447,-0.0802024,-0.101181,0.0538601,-0.145163,0.229142,0.0406601,0.0319008,-0.0015651,-0.0897205
P12954,-0.115001,-0.443293,-0.179067,-0.235533,0.238468,0.592602,-0.490536,0.0089856,-0.0786483,0.603699,0.180162,0.141745,-0.267794,0.0502413,0.0826114,-0.300297,-0.335808,0.149112,-0.509601,0.768248,0.161294,0.0480983,0.0088217,-0.279791
P41930,-0.0306804,-0.0744856,-0.0437922,-0.0377573,0.0522561,0.151693,-0.117092,0.00367685,-0.0145212,0.132223,0.0431752,0.013023,-0.0353984,0.00709909,0.0296075,-0.0450601,-0.0827776,0.0295839,-0.132583,0.171707,0.0283204,0.00219294,0.00979855,-0.0803448
P18414,-0.0220994,-0.115257,-0.0370553,-0.0583276,0.0667907,0.174957,-0.1167,-0.00243475,-0.0253651,0.17776,0.0605069,0.054446,-0.0551341,0.00751628,0.00670835,-0.0901281,-0.0850919,0.0464914,-0.134337,0.213763,0.030492,0.0203155,0.0101627,-0.0721088
P49018,-0.0891947,-0.342868,-0.154402,-0.201106,0.209976,0.442772,-0.332854,0.000829148,-0.0515448,0.456503,0.134277,0.0967691,-0.195756,0.0307292,0.0438958,-0.212922,-0.237026,0.0914961,-0.400975,0.605508,0.11946,0.0553857,0.0225321,-0.20942
Q06328,-0.011404,-0.0619398,-0.028367,-0.0493344,0.0361747,0.129385,-0.0763147,0.00264119,-0.00741202,0.0980456,0.0187821,0.0356197,-0.0439969,0.029518,0.0122002,-0.0508867,-0.0722409,0.0313961,-0.0835916,0.159527,0.0190226,0.0115524,-0.0128584,-0.0696353
P38374,-0.0383068,-0.104243,-0.035616,-0.0692637,0.063355,0.172974,-0.1156,0.00877501,-0.0249144,0.145392,0.0510642,0.044075,-0.0778218,-0.000581652,0.0375871,-0.0871318,-0.0961545,0.0260975,-0.149418,0.187081,0.0412576,0.0316223,0.00578225,-0.061474
P53746,-0.0197544,-0.140427,-0.0370168,-0.0578657,0.0921594,0.186873,-0.155393,0.00454673,-0.0215441,0.178878,0.0438587,0.0652571,-0.0814425,-0.00106519,0.0260962,-0.0825828,-0.120401,0.0644618,-0.152128,0.248999,0.0738662,0.0128776,-0.0157314,-0.100946
Q06538,-0.0416871,-0.160624,-0.0542529,-0.103013,0.0821349,0.257608,-0.213255,-0.022844,-0.0517104,0.257155,0.0598662,0.0591912,-0.0999694,0.0240634,0.0430235,-0.128336,-0.132333,0.0553227,-0.215928,0.309962,0.0826691,0.0370816,-0.0104327,-0.119532
Q12235,-0.00823456,-0.0993587,-0.0147628,-0.0268716,0.069048,0.132755,-0.0958157,0.0140759,-0.0251866,0.1278,0.0297509,0.0230507,-0.0382537,0.004792,0.0023008,-0.0730369,-0.0743922,0.0351335,-0.0782334,0.166547,0.0543374,-0.005861,-0.00296412,-0.0501748
P38799,-0.0172829,-0.14666,-0.0619829,-0.0697026,0.0853819,0.173873,-0.124043,0.00902432,-0.0221533,0.193141,0.0513465,0.0583672,-0.0593512,0.027356,0.0171034,-0.0990536,-0.08028,0.043549,-0.154682,0.228839,0.0350978,0.00249694,-0.00640664,-0.0743348
Q05788,-0.015076,-0.0603908,-0.00913672,-0.0360787,0.0447403,0.0835782,-0.083786,0.0119194,-0.0181604,0.0895183,0.0450575,0.0347278,-0.0354801,0.00282725,0.0301319,-0.0241352,-0.050921,0.0157058,-0.0810243,0.124192,0.0363632,-0.0118795,-0.00681565,-0.0228014
Q03373,-0.0293868,-0.180325,-0.0923785,-0.112943,0.0832255,0.275073,-0.199901,-0.018147,-0.0491574,0.273043,0.0798474,0.0397764,-0.102328,0.0460924,0.0445415,-0.102536,-0.115396,0.0399724,-0.221654,0.332848,0.0584658,0.0402646,0.0185379,-0.111362
P38326,-0.0305768,-0.170501,-0.0531349,-0.0942198,0.104473,0.254268,-0.20232,-0.0157898,-0.0112044,0.225965,0.0796162,0.0731428,-0.11828,0.0248564,0.0334388,-0.119556,-0.124564,0.0711984,-0.201327,0.300209,0.0832295,0.0159757,0.0182977,-0.128894
P80428,-0.0493705,-0.218648,-0.0987256,-0.124486,0.120319,0.3153,-0.216156,0.00730304,-0.050061,0.301823,0.0789489,0.0867189,-0.136226,0.0328891,0.0188491,-0.126999,-0.173906,0.0822721,-0.271314,0.407764,0.104988,0.00960225,-0.0118694,-0.128557
P13712,-0.0486734,-0.166958,-0.053611,-0.110977,0.0939259,0.228195,-0.183093,-0.0246179,-0.038202,0.265201,0.0647642,0.0679587,-0.107214,0.0103402,0.0170134,-0.106659,-0.134717,0.0457414,-0.216936,0.296134,0.0752872,0.0292222,0.00972168,-0.099915
P0CX42,-0.0136265,-0.139969,-0.0685056,-0.0906501,0.0612925,0.188522,-0.14046,-0.00589457,-0.0129652,0.178819,0.0737599,0.0460444,-0.0881767,0.0180468,0.0267004,-0.0809493,-0.0937846,0.0445548,-0.152128,0.232776,0.0339553,0.0208573,0.0123204,-0.0724123
P47022,-0.0101425,-0.0589754,-0.0109925,-0.0433325,0.0475278,0.0839889,-0.0593031,0.00290036,-0.0260112,0.116887,0.0141696,0.0187832,-0.0288781,0.0195459,0.00389301,-0.0429134,-0.0643852,0.0404693,-0.103582,0.123913,0.0422194,0.00993342,-0.00995231,-0.0637218
P48558,-0.0255334,-0.125618,-0.0539854,-0.0731803,0.0785571,0.21013,-0.144045,-0.0108679,-0.0284468,0.224689,0.0695959,0.0333473,-0.0685301,0.00416325,0.0340805,-0.11675,-0.100564,0.0490753,-0.182623,0.264089,0.0688968,0.00656313,-4.25398e-05,-0.100811
Q02793,-0.0396524,-0.208387,-0.0908394,-0.10721,0.142629,0.320773,-0.223818,0.00118089,-0.0573766,0.297493,0.109982,0.0485841,-0.117664,0.0476044,0.0408276,-0.126079,-0.143382,0.0666489,-0.237696,0.388536,0.0808492,0.0405279,-0.000333022,-0.14317
Q04049,-0.0374006,-0.148876,-0.0857375,-0.104782,0.111168,0.224573,-0.179643,0.00965894,-0.050126,0.236098,0.0882431,0.0360931,-0.0788734,0.0276148,0.00603294,-0.114387,-0.141234,0.0586074,-0.182532,0.306246,0.0705903,0.035997,-0.0039871,-0.106679
P53166,-0.0116069,-0.0719134,-0.0310855,-0.0640896,0.0431077,0.142378,-0.0786277,0.0128382,-0.00776416,0.136907,0.0461927,0.0396917,-0.068519,0.00468666,-0.00231739,-0.0577415,-0.0463825,0.0410001,-0.117729,0.164403,0.0538126,0.0272839,-0.0191923,-0.0622609
Q12074,-0.0136647,-0.161153,-0.0714934,-0.0984004,0.083904,0.201095,-0.150957,-0.011879,-0.0212809,0.217209,0.0522351,0.0641903,-0.0840257,0.0405521,0.0349109,-0.108969,-0.0938625,0.0313476,-0.168174,0.274877,0.0623908,0.0136808,0.0198225,-0.11073
P33204,-0.0381172,-0.10785,-0.0493226,-0.0402882,0.0455814,0.149456,-0.0941937,-0.00238911,-0.0134192,0.158558,0.0393235,0.0388584,-0.0409311,-0.00204665,0.00688943,-0.0778977,-0.0784123,0.0420615,-0.113145,0.207985,0.0371899,0.0197652,0.0106712,-0.0532692
P32591,-0.0324188,-0.211459,-0.0993317,-0.102652,0.116427,0.308587,-0.235978,-0.00493185,-0.0333498,0.326149,0.0774571,0.0617676,-0.131634,0.0248362,0.0416318,-0.132391,-0.178014,0.0824122,-0.274842,0.383173,0.0806672,0.0484364,0.00415702,-0.163653
P40088,-0.0263121,-0.180591,-0.0581255,-0.100335,0.095921,0.235301,-0.183991,-0.0241723,-0.0128432,0.2598,0.0862475,0.0625514,-0.0907267,0.0263037,0.0331927,-0.131894,-0.142929,0.0556867,-0.2033,0.32703,0.0575657,0.0368952,-0.0083878,-0.132239
Q3E756,-0.0176623,-0.151104,-0.0639729,-0.0964264,0.101415,0.252239,-0.195174,-0.0199338,-0.0259714,0.24593,0.0850206,0.070312,-0.077953,0.0388647,0.0224601,-0.126324,-0.107977,0.0354475,-0.215473,0.29862,0.0558667,0.00271073,0.0114482,-0.102882
Q07651,-0.060429,-0.288001,-0.122327,-0.137454,0.17885,0.38993,-0.303623,-0.0187501,-0.0644967,0.409181,0.10637,0.0997657,-0.162611,0.043527,0.045626,-0.19489,-0.204312,0.082659,-0.330849,0.496619,0.131322,0.0382668,-0.00458698,-0.182128
P39111,-0.0354218,-0.161157,-0.0794147,-0.101865,0.106875,0.243433,-0.209252,0.00820392,-0.0275149,0.239574,0.0610714,0.0377038,-0.119766,0.0403546,0.013255,-0.11992,-0.130271,0.0505005,-0.210297,0.321083,0.0644509,0.00984155,0.011111,-0.118091
Q07549,-0.0339624,-0.182304,-0.0604221,-0.0943095,0.106521,0.257554,-0.172922,-0.00748219,-0.0401397,0.256116,0.093429,0.0513901,-0.116916,0.0236296,0.0170719,-0.113548,-0.14551,0.0730827,-0.220158,0.332846,0.0844954,0.0180128,0.0153987,-0.100733
P38929,-0.0572301,-0.19256,-0.0779911,-0.112692,0.118894,0.30418,-0.227482,-0.00119692,-0.0295697,0.286069,0.0867463,0.0699932,-0.100354,0.045836,0.0516792,-0.134132,-0.156696,0.0620619,-0.25833,0.354757,0.0709619,0.0359847,0.00661303,-0.143002
P53179,-0.0124121,-0.131628,-0.0706952,-0.0837936,0.064611,0.18538,-0.156347,0.00638362,-0.0159686,0.200996,0.0618139,0.0569291,-0.0692361,0.0333319,0.0132325,-0.10709,-0.104324,0.0316802,-0.183553,0.248078,0.0549447,0.0389745,-0.0131453,-0.0756647
P40075,-0.0641842,-0.276058,-0.106441,-0.150924,0.135083,0.340803,-0.286426,0.00938041,-0.0622043,0.388035,0.130811,0.0681683,-0.145732,0.0400046,0.0465045,-0.164625,-0.181144,0.0961014,-0.294136,0.466517,0.0880426,0.0333578,-0.00879587,-0.186195
P42944,-0.0773527,-0.295313,-0.131642,-0.149719,0.155689,0.404541,-0.319869,-0.0247806,-0.0508685,0.400333,0.107262,0.0995256,-0.147931,0.0593922,0.039526,-0.201728,-0.198716,0.11142,-0.352951,0.523255,0.127613,0.0445395,0.0229309,-0.187558
P53271,-0.0643863,-0.269341,-0.122087,-0.130032,0.171203,0.366587,-0.285431,0.0095049,-0.029896,0.391737,0.132075,0.0698976,-0.137695,0.0409973,0.0491347,-0.154191,-0.191803,0.0867041,-0.30264,0.468,0.109999,0.0274457,0.00447182,-0.188615
P48232,-0.0189858,-0.137341,-0.0490638,-0.106861,0.0987463,0.234679,-0.16582,0.00245058,-0.0221765,0.204721,0.0496181,0.0318673,-0.105728,0.0420645,0.0257011,-0.0863346,-0.131158,0.0461826,-0.169512,0.269471,0.0450517,0.0331296,0.01406,-0.107332
P54780,-0.0159725,-0.133748,-0.050241,-0.069774,0.0962524,0.198493,-0.144154,-0.0136652,-0.0195098,0.208892,0.0739224,0.0413583,-0.0613728,0.0178271,0.0225992,-0.0931746,-0.0883274,0.0267984,-0.148806,0.221679,0.0592966,0.00374763,0.00747001,-0.112147
P38615,-0.0686658,-0.313389,-0.149034,-0.180491,0.171339,0.420929,-0.315803,-0.00660378,-0.0591243,0.456753,0.149029,0.111756,-0.198746,0.0538633,0.0500673,-0.215394,-0.233862,0.115373,-0.362659,0.54276,0.143223,0.0236249,-0.00479354,-0.199732
Q03612,-0.0277489,-0.103649,-0.0601317,-0.0504699,0.0819413,0.163478,-0.144616,-0.0135711,-0.00235647,0.183333,0.0340943,0.0511367,-0.076652,0.00551258,0.0317073,-0.0599552,-0.102783,0.0450665,-0.137547,0.202544,0.0570308,0.0078284,-0.018112,-0.0636315
Q06665,-0.0417451,-0.117928,-0.0472706,-0.0867494,0.0880745,0.167186,-0.141189,0.00719043,-0.00687714,0.176892,0.0615472,0.0484614,-0.0778836,0.0278403,0.0395038,-0.0971369,-0.0859279,0.0355927,-0.144897,0.202823,0.0385162,0.0186972,-0.0126127,-0.0730116
P40314,-0.0483869,-0.153697,-0.0851849,-0.0950861,0.0949923,0.212786,-0.1903,-0.00276652,-0.0291234,0.227862,0.0613079,0.0695814,-0.0984525,0.0285203,0.0157413,-0.101864,-0.136345,0.0593165,-0.204376,0.31142,0.0842443,0.032907,0.0148988,-0.115987
P53829,-0.0610382,-0.219044,-0.088957,-0.114387,0.122303,0.335021,-0.242739,0.00471221,-0.0494289,0.349962,0.116735,0.0610952,-0.14848,0.0469147,0.0295367,-0.148955,-0.19286,0.0782846,-0.265268,0.426321,0.100218,0.0335163,-0.00271007,-0.179016
P20081,-0.060637,-0.241415,-0.102855,-0.145811,0.136678,0.353631,-0.257234,0.0055943,-0.0379463,0.332108,0.0988886,0.0583576,-0.161415,0.0551551,0.0550805,-0.151775,-0.192777,0.0713306,-0.298534,0.460573,0.0893983,0.0260965,0.0113062,-0.148903
P00572,-0.0128764,-0.137568,-0.0553309,-0.10262,0.0704129,0.213042,-0.154875,-0.0146134,-0.0397643,0.222915,0.0791214,0.0605575,-0.096458,0.0243202,0.0239119,-0.0826045,-0.109003,0.0648789,-0.194518,0.275442,0.0649264,0.0286135,-0.00250468,-0.0806556
Q12418,-0.0370619,-0.0603627,-0.0245872,-0.0480488,0.0324308,0.0978324,-0.0994668,0.0150164,0.00244106,0.119672,0.0457974,0.0324357,-0.0302872,0.00429617,0.00213368,-0.0452107,-0.0733333,0.0340488,-0.110798,0.134946,0.0247022,-0.00210267,0.00474513,-0.0353649
P28239,-0.0335542,-0.1216,-0.0465608,-0.0810148,0.0629961,0.189199,-0.162269,0.00671841,-0.0160185,0.188162,0.0518628,0.0587072,-0.0917829,0.0235693,0.0205735,-0.085122,-0.108424,0.0506871,-0.183463,0.232323,0.0600601,0.0329492,0.0154169,-0.0860638
Q3E762,-0.00675613,-0.0620651,-0.0140977,-0.0497265,0.0290976,0.127008,-0.0821661,-0.0108186,-0.00596239,0.105497,0.0326287,0.0334077,-0.0386636,-0.00284393,0.00258093,-0.0382912,-0.0530379,0.0334866,-0.0931618,0.144967,0.0311878,0.0147416,-0.0161476,-0.0439105
P14908,-0.0503656,-0.208883,-0.0947044,-0.141823,0.139584,0.325495,-0.23829,0.00358046,-0.0285849,0.315613,0.114595,0.0761147,-0.137617,0.0230297,0.0530063,-0.133616,-0.179096,0.0639098,-0.284426,0.389607,0.0895984,0.0133977,0.00677391,-0.142053
P18480,-0.0314974,-0.155947,-0.0676659,-0.101718,0.0803562,0.255447,-0.176899,-0.0145007,-0.0271246,0.261332,0.0558559,0.0741865,-0.0921687,0.0293941,0.0201366,-0.10905,-0.108232,0.0749427,-0.213534,0.323917,0.0874081,0.0169127,0.00844456,-0.111498
P39992,-0.0595706,-0.197295,-0.0732808,-0.0865175,0.127326,0.253622,-0.19653,-0.00285865,-0.0559073,0.267533,0.0729733,0.0411907,-0.101038,0.0171032,0.0190157,-0.117268,-0.141937,0.0412359,-0.216498,0.341514,0.0662868,0.0146708,0.02231,-0.114056
P54786,-0.0309902,-0.211403,-0.104847,-0.112183,0.118622,0.303712,-0.244053,-0.0194811,-0.0401268,0.311136,0.085792,0.0673465,-0.116969,0.0446225,0.0311128,-0.140705,-0.182284,0.0829661,-0.288262,0.42086,0.103046,0.0331277,0.0213895,-0.170937
P31383,-0.0243161,-0.217325,-0.0800848,-0.115239,0.120487,0.286324,-0.202804,-0.0106099,-0.0351291,0.283927,0.0878973,0.0489143,-0.109067,0.0122556,0.0221133,-0.116835,-0.163343,0.0447118,-0.234644,0.376325,0.0911893,0.0460702,-0.00358077,-0.158744
P03874,-0.0306938,-0.105778,-0.040184,-0.0692052,0.0510484,0.147393,-0.120693,0.00619928,0.000777308,0.139382,0.0627901,0.0394789,-0.0647083,0.0132445,0.0313073,-0.0857478,-0.0623938,0.0267354,-0.122327,0.206291,0.0507945,0.0105888,0.0179526,-0.0530869
Q03254,-0.0135268,-0.11968,-0.0605823,-0.059222,0.0803121,0.157617,-0.116207,-0.020785,-0.0372845,0.190868,0.0362421,0.0385033,-0.0870936,0.0274239,0.0370495,-0.094334,-0.0747124,0.0467366,-0.126044,0.200874,0.064558,0.0194704,0.021996,-0.0900751
P46655,-0.0612133,-0.314782,-0.121382,-0.188477,0.167931,0.44154,-0.345597,-0.0215448,-0.0447155,0.432364,0.140868,0.0809672,-0.194293,0.05951,0.06847,-0.193184,-0.231508,0.0897623,-0.365023,0.555475,0.121633,0.0493177,0.00191115,-0.22598
P23180,-0.0428855,-0.149443,-0.0454522,-0.0838483,0.0733073,0.215879,-0.153508,-0.00868385,-0.0324961,0.183964,0.056948,0.0255154,-0.0709841,0.024263,0.0277138,-0.077235,-0.100724,0.0502511,-0.169041,0.267588,0.0761079,-0.00172505,0.00637718,-0.110604
Q02354,-0.0642155,-0.192112,-0.0935156,-0.123804,0.126002,0.300337,-0.22764,-0.00197076,-0.0390014,0.277844,0.093598,0.0549038,-0.110478,0.0405722,0.052639,-0.151106,-0.149364,0.0581066,-0.252496,0.370348,0.0766362,0.00792314,-0.0171175,-0.137135
P37297,-0.0434644,-0.14078,-0.0681928,-0.0749825,0.0743088,0.212814,-0.16113,0.012208,-0.0427003,0.216802,0.0874499,0.034863,-0.0805401,0.00481178,0.0430392,-0.0814525,-0.0959729,0.031495,-0.177197,0.293737,0.0497797,0.0196308,0.0176806,-0.11679
Q06508,-0.0305695,-0.158983,-0.054109,-0.0848139,0.0790285,0.238423,-0.159114,-0.0190431,-0.0244915,0.229227,0.0839171,0.0450538,-0.111283,0.0235629,0.0104232,-0.111778,-0.137938,0.0676742,-0.20699,0.283544,0.0559789,0.0204622,-0.0069022,-0.100121
P39535,-0.0235088,-0.140901,-0.0599056,-0.0996197,0.0713151,0.20964,-0.140858,-0.0221431,-0.0194326,0.197688,0.077267,0.0402504,-0.105594,0.00455225,0.0379881,-0.0773575,-0.116501,0.038889,-0.186764,0.28965,0.0637611,0.00637495,-0.0002524,-0.115581
P40463,-0.0320538,-0.158483,-0.0567233,-0.0892038,0.0783417,0.234236,-0.183518,-0.0238073,-0.0299769,0.264949,0.0682652,0.0575714,-0.0868136,0.0211198,0.0243746,-0.107756,-0.144089,0.0468351,-0.199623,0.318391,0.062511,0.00974231,0.00709339,-0.13787
P14743,-0.0221747,-0.135435,-0.0423762,-0.0532343,0.0732633,0.148786,-0.108097,0.0104325,-0.0417445,0.167412,0.0705963,0.0517358,-0.0650748,0.0112441,0.00618824,-0.0938593,-0.105023,0.0490118,-0.130594,0.196048,0.0516119,0.0287982,0.0148154,-0.0881939
P0CT04,-0.0258432,-0.1482,-0.0585358,-0.0914583,0.0871072,0.183263,-0.12742,0.0106743,-0.0051297,0.18247,0.0486817,0.0465882,-0.0574826,0.0217814,0.0352249,-0.0951232,-0.116665,0.0421448,-0.148378,0.231912,0.0526895,0.00930011,-0.00154281,-0.0773586
P04046,-0.0435613,-0.143369,-0.0772473,-0.0793938,0.0658222,0.180968,-0.152189,0.00447584,-0.0185272,0.199407,0.0478896,0.0393879,-0.0830435,0.024028,0.0221377,-0.0734113,-0.10796,0.0526135,-0.184425,0.265263,0.06268,0.0363283,-0.0135542,-0.104516
P38698,-0.0405362,-0.148587,-0.0631964,-0.079162,0.0935686,0.190871,-0.160845,-0.0230559,-0.00697466,0.177097,0.043608,0.0230866,-0.0696458,0.0330661,0.0420787,-0.100193,-0.0888533,0.0606896,-0.162131,0.242628,0.0409108,0.0208181,-0.0159326,-0.0886925
P11075,-0.0580083,-0.257438,-0.0970608,-0.156863,0.123496,0.358207,-0.27633,-0.0239014,-0.0497684,0.337117,0.0863201,0.0617102,-0.157724,0.0477595,0.0383479,-0.150014,-0.164198,0.0912156,-0.270232,0.436832,0.0879046,0.0382579,0.0205668,-0.155341
P53823,-0.0452939,-0.166878,-0.0697295,-0.0860741,0.0758386,0.205019,-0.160111,0.00834413,-0.037138,0.226667,0.0897843,0.0642902,-0.108264,0.0327017,0.010187,-0.0958283,-0.11973,0.0613506,-0.197404,0.296032,0.0634264,0.0339798,0.0174561,-0.105646
P53295,-0.0368612,-0.141895,-0.0851796,-0.100573,0.106338,0.228734,-0.167867,-0.00367843,-0.0430317,0.231293,0.0723176,0.0454558,-0.0951254,0.0290093,0.0183487,-0.111378,-0.0969419,0.0317292,-0.188301,0.283346,0.0829637,0.0346906,0.0196393,-0.0899328
P53290,-0.0371819,-0.198022,-0.0893963,-0.132607,0.099134,0.275035,-0.20946,0.0140318,-0.05482,0.274975,0.099337,0.0782069,-0.113672,0.0301208,0.0272417,-0.12691,-0.163563,0.0758638,-0.252823,0.372587,0.0998812,0.0159793,0.00793049,-0.134813
P11792,-0.0451297,-0.213464,-0.0801104,-0.116613,0.109984,0.316597,-0.225893,-0.0195365,-0.0250945,0.297561,0.108653,0.0681887,-0.119481,0.0462534,0.0474688,-0.159604,-0.179156,0.0627405,-0.2402,0.370349,0.0991312,0.0190428,0.0082512,-0.137275
P09064,-0.0429568,-0.150571,-0.072599,-0.101451,0.108159,0.225114,-0.182757,0.0172707,-0.0473426,0.221533,0.0594508,0.0704951,-0.0832734,0.0148565,0.0315579,-0.0989888,-0.131605,0.0375199,-0.201598,0.289467,0.0429436,0.0276926,0.00644077,-0.122519
P40466,-0.0286632,-0.162059,-0.0526627,-0.0977509,0.0841152,0.262847,-0.202509,0.0156538,-0.0180068,0.262626,0.0955194,0.0350015,-0.108254,0.00725474,0.0169371,-0.108215,-0.121425,0.0685574,-0.206359,0.301922,0.0673939,0.035677,0.00331786,-0.119609
Q07532,-0.050583,-0.164523,-0.0827806,-0.0912957,0.0950758,0.227704,-0.16599,0.0157418,-0.0307515,0.222382,0.0647577,0.0579073,-0.0819496,0.0420901,0.0324661,-0.0976834,-0.116884,0.0672844,-0.190321,0.275581,0.0699712,0.00860658,0.0114403,-0.0870384
Q12124,-0.0528329,-0.191324,-0.0620351,-0.0952243,0.112579,0.238979,-0.182425,0.0112458,-0.0182349,0.23721,0.0595305,0.0745188,-0.0802184,0.038257,0.0373713,-0.129257,-0.129564,0.043664,-0.224112,0.295556,0.0648234,0.0418025,0.0109956,-0.125179
P32584,-0.0162655,-0.127177,-0.0522295,-0.0666718,0.0930862,0.161266,-0.149478,-0.0137234,-0.0377147,0.180346,0.0368098,0.0567409,-0.0937509,0.0345316,0.0319729,-0.0830961,-0.106444,0.0372851,-0.148025,0.215861,0.054049,0.00738082,-0.00256637,-0.0883906
P01123,-0.0313157,-0.235423,-0.0928979,-0.141562,0.142635,0.317195,-0.257004,0.00802697,-0.0376054,0.333759,0.119959,0.0777559,-0.130918,0.0443694,0.0323667,-0.165831,-0.179838,0.0610746,-0.278844,0.414509,0.112451,0.0320877,0.0145843,-0.151583
P46670,-0.0134699,-0.0794768,-0.0173796,-0.0372064,0.0717937,0.113501,-0.0954411,0.0114348,-0.0209061,0.127988,0.040066,0.0142088,-0.0628731,-0.00375767,0.000157335,-0.0686266,-0.0644955,0.0167079,-0.103819,0.163076,0.0152857,0.0308678,-0.00211575,-0.0711791
P53292,-0.0560843,-0.217668,-0.0771111,-0.137726,0.106993,0.298807,-0.21759,-0.0227325,-0.0444626,0.297972,0.0812131,0.0621698,-0.131524,0.0463682,0.0437946,-0.133665,-0.133773,0.0792921,-0.229962,0.357317,0.0760032,0.0167347,-0.0187852,-0.129876
P20437,-0.0151981,-0.0913253,-0.019625,-0.0690933,0.0381568,0.134479,-0.117462,-0.0114252,-0.0135883,0.118927,0.0333988,0.0155633,-0.0576888,0.0221775,0.0153921,-0.0734804,-0.0809331,0.023922,-0.118477,0.185715,0.0503977,0.00754983,-0.00936653,-0.0746553
P14682,-0.0429511,-0.204481,-0.0964599,-0.117199,0.127715,0.298869,-0.230113,-0.02416,-0.0423321,0.286771,0.0848981,0.0766632,-0.1241,0.0155001,0.0532044,-0.157705,-0.143425,0.0764732,-0.243055,0.392035,0.105597,0.0220345,-0.00875589,-0.14568
P40487,-0.0209548,-0.146829,-0.0564067,-0.10172,0.0920235,0.213457,-0.150259,0.00942968,-0.0114215,0.218205,0.071369,0.051323,-0.0858871,0.0113449,0.010134,-0.102219,-0.106993,0.0536342,-0.171107,0.291674,0.0587434,0.004291,0.00209884,-0.1037
P32324,-0.0529045,-0.270819,-0.0934601,-0.13525,0.152835,0.393063,-0.282812,-0.0242958,-0.0394821,0.408635,0.132635,0.0683594,-0.168588,0.0293843,0.0233908,-0.178699,-0.19055,0.0994127,-0.326272,0.483526,0.108134,0.0329397,-0.00635099,-0.171582
P08640,-0.0402979,-0.161631,-0.0715958,-0.0800982,0.0932933,0.228398,-0.176854,-0.0137527,-0.0461852,0.234569,0.0749277,0.0617452,-0.0814233,0.0356232,0.0455959,-0.0972315,-0.138298,0.0554798,-0.201329,0.293821,0.0426546,0.0149043,0.00587236,-0.109206
Q06098,-0.0634117,-0.23492,-0.108058,-0.135422,0.11986,0.311533,-0.25515,0.0041714,-0.0240112,0.336816,0.0909091,0.0853502,-0.120123,0.0318001,0.0475102,-0.130902,-0.144551,0.0840052,-0.281267,0.399462,0.0791661,0.0228026,-0.0158204,-0.143409
Q06108,-0.0389593,-0.187774,-0.0706481,-0.104538,0.0933385,0.246449,-0.191097,0.0134636,-0.0237023,0.240565,0.0842468,0.0370226,-0.0949601,0.0248063,0.0285602,-0.12821,-0.14079,0.0458637,-0.190066,0.306303,0.0514661,0.0149141,-0.00410571,-0.108875
P39104,-0.0503362,-0.157638,-0.0634531,-0.0686039,0.0816825,0.20833,-0.183953,0.0141197,-0.039502,0.237276,0.0739631,0.0467607,-0.0712685,0.0140932,0.0419286,-0.0945712,-0.120682,0.0710276,-0.179642,0.286656,0.0639467,0.00517502,-0.0184919,-0.126168
Q00055,-0.0257366,-0.114557,-0.0270605,-0.0441841,0.0737241,0.165603,-0.139948,0.0046378,-0.00595808,0.176645,0.0466046,0.0312441,-0.0702532,0.00110791,0.00622687,-0.0672605,-0.0923739,0.0386537,-0.137919,0.196964,0.0292697,0.0182493,0.00188218,-0.0637775
P17214,-0.0538127,-0.17513,-0.0601519,-0.120041,0.0926758,0.278951,-0.192015,-0.00787558,-0.038117,0.26136,0.0942636,0.0444741,-0.126177,0.0418018,0.0132542,-0.136364,-0.157314,0.0557658,-0.21538,0.337044,0.0784735,0.0221478,0.0215006,-0.144408
