gene,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24
P40377,0.333639,0.0771954,0.139226,-0.0319406,0.0584545,0.149884,0.0455449,-0.0928742,-0.0609092,0.0745321,-0.0275255,-0.0493154,0.103641,0.129806,0.0841265,0.0980404,-0.0148798,0.0649225,-0.188207,0.0922819,-0.0760982,-0.12507,0.280011,-0.0448912
P37254,0.335023,0.0689769,0.145363,-0.0220573,0.0522978,0.163272,0.0127526,-0.107539,-0.0378846,0.0937596,-0.0518169,-0.0763711,0.0970526,0.0991596,0.065941,0.0722544,-0.0375091,0.0743091,-0.169263,0.105985,-0.0982923,-0.126534,0.278928,-0.0444403
O94277,0.317068,0.0639009,0.136247,-0.0292678,0.0441236,0.16918,0.043892,-0.0808069,-0.054811,0.0707095,-0.0468317,-0.0614717,0.107924,0.131816,0.0698736,0.095643,-0.00868104,0.0406408,-0.188307,0.0710224,-0.0915757,-0.14169,0.260924,-0.0339472
P36599,0.336723,0.0704239,0.145497,-0.0461926,0.0522323,0.182498,0.0142493,-0.109541,-0.0423802,0.0695371,-0.0668719,-0.0591005,0.0967082,0.148984,0.0770666,0.102342,-0.0215929,0.0770791,-0.185058,0.102847,-0.117028,-0.152605,0.273119,-0.0249234
P22434,0.330016,0.0964646,0.129484,-0.0323239,0.0308555,0.166156,0.0333489,-0.101878,-0.0410979,0.072795,-0.0538964,-0.0656371,0.0857035,0.132381,0.072415,0.0917692,-0.0285656,0.046405,-0.176411,0.0625088,-0.0840661,-0.135729,0.238864,-0.0324058
Q10162,0.338365,0.0634142,0.140882,-0.0302824,0.0438597,0.170798,0.0433402,-0.114571,-0.0770418,0.0727435,-0.0407043,-0.0607015,0.0939446,0.102725,0.0550303,0.110974,-0.00299771,0.0674771,-0.18908,0.0719421,-0.121693,-0.152002,0.27775,-0.0228991
P25627,0.316432,0.0625444,0.137187,-0.0462825,0.0437155,0.169577,0.0441511,-0.116373,-0.0660292,0.0888287,-0.0514542,-0.0672834,0.124171,0.113904,0.0582852,0.103456,-0.0110405,0.0583067,-0.182927,0.0900253,-0.112807,-0.144991,0.286776,-0.0431477
O13286,0.343726,0.0704806,0.141937,-0.0576829,0.042436,0.179787,0.0527594,-0.114245,-0.0798942,0.0963002,-0.0549875,-0.0482466,0.0931566,0.124433,0.0563634,0.0894446,-0.00517047,0.0744626,-0.176106,0.0905299,-0.0999814,-0.125402,0.262159,-0.018799
P53197,0.32541,0.103506,0.161628,-0.0456363,0.067167,0.178721,0.0367313,-0.0944953,-0.0748801,0.0872233,-0.0584506,-0.0665396,0.106531,0.117482,0.0780905,0.0824016,-0.0108999,0.074007,-0.17829,0.105019,-0.113304,-0.123677,0.255923,-0.0294972
P0CX40,0.341065,0.0968064,0.144952,-0.0323803,0.0334356,0.186056,0.0108702,-0.0988943,-0.0717543,0.0742267,-0.0416462,-0.0576298,0.0840203,0.123791,0.0849895,0.0964099,-0.00457833,0.0540102,-0.185055,0.098283,-0.0870285,-0.136358,0.232322,-0.0538373
Q9P7B2,0.337586,0.0783068,0.128144,-0.0521616,0.0538143,0.19208,0.0215008,-0.105367,-0.061579,0.0906835,-0.0477875,-0.0411836,0.108265,0.105285,0.0835792,0.102662,-0.0416538,0.0459737,-0.180976,0.0692536,-0.112672,-0.120411,0.252868,-0.033421
Q05497,0.321513,0.101265,0.15832,-0.0611469,0.0377962,0.168178,0.0323565,-0.115524,-0.040867,0.0940476,-0.0652463,-0.0694548,0.116781,0.112024,0.0700248,0.110526,-0.0169038,0.0722358,-0.189467,0.0734579,-0.097946,-0.134956,0.242017,-0.0555095
Q9USK3,0.335308,0.102384,0.145659,-0.051716,0.0394829,0.192205,0.0186714,-0.0831201,-0.0630082,0.0663354,-0.0489918,-0.0724427,0.101547,0.120067,0.0519607,0.0793738,-0.0278394,0.0718944,-0.181171,0.105735,-0.117628,-0.139658,0.248753,-0.0465916
P40996,0.335537,0.0723774,0.137305,-0.0357277,0.0659725,0.175084,0.0208653,-0.0901495,-0.0396391,0.0884702,-0.0326471,-0.084593,0.0960067,0.13458,0.0504471,0.113769,-0.0248945,0.0521522,-0.181207,0.0728201,-0.11577,-0.126434,0.278855,-0.0202078
P29366,0.310645,0.0733879,0.154975,-0.0498199,0.057691,0.181869,0.0508337,-0.0918537,-0.0643413,0.0768449,-0.0685005,-0.0427102,0.0954082,0.131895,0.049817,0.104181,-0.0255765,0.0394741,-0.169402,0.0906288,-0.0865144,-0.134174,0.272118,-0.0510328
O94613,0.32957,0.0754104,0.136128,-0.0600107,0.0433169,0.176159,0.0370917,-0.104301,-0.0816324,0.0698497,-0.0656074,-0.0479152,0.090737,0.127495,0.0847824,0.0922894,-0.00324567,0.04268,-0.202342,0.105482,-0.125742,-0.150149,0.267745,-0.038232
Q12181,0.34486,0.0754,0.162429,-0.0224566,0.0593649,0.161128,0.0150082,-0.110886,-0.0740034,0.0642782,-0.0523459,-0.0457679,0.0855926,0.100907,0.0720552,0.115764,-0.0205855,0.0641475,-0.172244,0.100295,-0.100556,-0.129566,0.263294,-0.0213319
Q9URZ3,0.328459,0.0639498,0.145949,-0.031595,0.0520334,0.162471,0.0479125,-0.110795,-0.0492589,0.0597137,-0.0440563,-0.0624078,0.104296,0.106592,0.0786469,0.0973387,-0.0292533,0.0482786,-0.188425,0.0748059,-0.102826,-0.123577,0.25146,-0.029989
P15380,0.312535,0.0748153,0.161452,-0.0546606,0.0622873,0.156257,0.0235938,-0.118326,-0.0530474,0.0842863,-0.055136,-0.0787111,0.116592,0.13726,0.0827395,0.107999,-0.040322,0.0393924,-0.19104,0.0801239,-0.108331,-0.120019,0.249352,-0.0242293
O74502,0.367385,0.0814612,0.143739,-0.0353195,0.0529342,0.181123,0.0377765,-0.121826,-0.0576367,0.0905912,-0.0403573,-0.0480931,0.0964802,0.107382,0.0684173,0.0883776,-0.00872447,0.0526097,-0.189923,0.1005,-0.12724,-0.13266,0.258694,-0.0337358
Q03834,0.346795,0.103921,0.161197,-0.0325785,0.0604946,0.1778,0.0262027,-0.0927078,-0.072796,0.072648,-0.0285503,-0.0458472,0.0836676,0.107326,0.0691975,0.0944136,-0.0374881,0.0513957,-0.169336,0.106558,-0.0945717,-0.135958,0.261857,-0.0331677
P38797,0.342169,0.098859,0.13148,-0.0431754,0.0680621,0.172674,0.0309274,-0.0866202,-0.0693873,0.0767202,-0.0522974,-0.0614943,0.0928948,0.133877,0.0697484,0.0857015,-0.0248617,0.056917,-0.187088,0.0708432,-0.113141,-0.150583,0.296696,-0.0306445
Q09189,0.334932,0.110368,0.157028,-0.0227599,0.0535131,0.175996,0.026594,-0.0858821,-0.0477344,0.0771257,-0.0693413,-0.0710594,0.126208,0.109976,0.0746307,0.0949262,-0.0249892,0.0594449,-0.169052,0.10443,-0.11969,-0.160849,0.284148,-0.049322
P50623,0.339267,0.0840994,0.128674,-0.0604501,0.0543577,0.167595,0.0106449,-0.0949458,-0.0621454,0.0672662,-0.0609846,-0.0503921,0.105748,0.142646,0.0817161,0.112914,-0.0429879,0.0669244,-0.165655,0.088243,-0.0962043,-0.155047,0.259391,-0.0448485
P40984,0.304798,0.0627676,0.146943,-0.0312922,0.0576585,0.176274,0.0419306,-0.117446,-0.0546344,0.0727139,-0.0586175,-0.05547,0.117901,0.10465,0.0443398,0.0818702,-0.00965562,0.051709,-0.189254,0.0928484,-0.0946446,-0.126784,0.271938,-0.0510446
O42979,0.344449,0.0894504,0.149498,-0.0283407,0.0255959,0.190227,0.0248459,-0.0865475,-0.0547107,0.0739935,-0.0521844,-0.047899,0.0866615,0.119515,0.0563968,0.0950331,-0.00350494,0.0716685,-0.197307,0.105524,-0.112549,-0.153084,0.259774,-0.0353914
P40186,0.34109,0.0934066,0.134256,-0.0505157,0.0301199,0.160312,0.0132533,-0.120127,-0.0770688,0.0771742,-0.0656374,-0.0824073,0.103151,0.135063,0.0727039,0.0838421,-0.0348664,0.076349,-0.175373,0.110969,-0.0843675,-0.127436,0.271384,-0.0544446
O36023,0.339411,0.095933,0.16247,-0.0590929,0.0506272,0.195791,0.042955,-0.100023,-0.0784738,0.0845091,-0.042774,-0.0454613,0.119552,0.120093,0.0598651,0.0877334,-0.00839174,0.0562814,-0.177053,0.0912721,-0.0938045,-0.118431,0.252814,-0.0255223
P32457,0.317781,0.09669,0.153245,-0.0310391,0.0409937,0.179521,0.01056,-0.096638,-0.0629315,0.096426,-0.0551492,-0.0571642,0.0847632,0.105144,0.0673571,0.102523,-0.0313369,0.0593278,-0.144413,0.0995611,-0.0819879,-0.104414,0.250118,-0.0310161
Q10217,0.338763,0.103036,0.15558,-0.0295354,0.0507568,0.192281,0.013606,-0.0892732,-0.0415181,0.0763058,-0.0732839,-0.0594136,0.107268,0.108967,0.0506326,0.101054,-0.0293406,0.0582053,-0.174627,0.101818,-0.11616,-0.163017,0.27281,-0.0265863
P32463,0.334179,0.101489,0.153917,-0.0300426,0.0571146,0.156549,0.0386435,-0.114542,-0.0472804,0.0916774,-0.0279295,-0.0454404,0.0916964,0.0975779,0.0448176,0.100507,-0.020699,0.0538716,-0.157444,0.0843104,-0.0777455,-0.146131,0.271221,-0.0174383
P32863,0.335809,0.0905245,0.142742,-0.0541181,0.0341783,0.170372,0.0109049,-0.110451,-0.0550568,0.101871,-0.0695581,-0.04239,0.0893989,0.132278,0.0674633,0.0853392,-0.0324614,0.0533029,-0.15714,0.0964829,-0.106964,-0.131175,0.264805,-0.0452993
P41410,0.344416,0.0923779,0.155082,-0.0556418,0.0299897,0.196956,0.0346952,-0.0922606,-0.0754564,0.0748247,-0.0393138,-0.0613256,0.107999,0.101854,0.0483483,0.0979876,-0.0256589,0.0523075,-0.173909,0.109596,-0.0850549,-0.12038,0.2667,-0.031188
Q8NIL3,0.35065,0.101674,0.170001,-0.0425629,0.0320851,0.175391,0.0529725,-0.0995192,-0.0628534,0.108199,-0.0419671,-0.0596025,0.100644,0.109016,0.0860187,0.0854956,-0.0159469,0.0784956,-0.176789,0.114805,-0.0914587,-0.133918,0.284275,-0.0325397
P38765,0.337809,0.097592,0.156097,-0.025008,0.0633295,0.157757,0.0485609,-0.100921,-0.0420376,0.0981619,-0.062475,-0.071398,0.0790957,0.101291,0.0620802,0.105391,-0.0269393,0.0649072,-0.167753,0.101206,-0.0820317,-0.140194,0.241715,-0.0371848
P07991,0.322692,0.0651106,0.150401,-0.0396746,0.0522063,0.189248,0.016391,-0.0897287,-0.0484415,0.0974404,-0.0326953,-0.073492,0.101943,0.130692,0.0523068,0.0999039,-0.0406667,0.0698582,-0.165832,0.0952875,-0.083754,-0.115532,0.268669,-0.0170997
Q9P7L5,0.324827,0.096839,0.154208,-0.0249537,0.0633138,0.192261,0.00924265,-0.115561,-0.0723115,0.064895,-0.0501725,-0.0673526,0.108477,0.0980698,0.0807246,0.0833048,-0.0233972,0.0760766,-0.160785,0.0919005,-0.0844463,-0.117128,0.268479,-0.0539291
Q9US12,0.339882,0.072856,0.117788,-0.0340953,0.0464122,0.172977,0.029917,-0.116366,-0.0777782,0.0748219,-0.049929,-0.0668206,0.109841,0.132173,0.080294,0.112215,-0.0362578,0.0612644,-0.159014,0.0729237,-0.0969718,-0.117901,0.251406,-0.0403547
P40483,0.328923,0.0663614,0.151955,-0.0246167,0.0644222,0.184543,0.0411769,-0.107229,-0.0770256,0.0635965,-0.0456318,-0.0570296,0.107831,0.124265,0.0533024,0.115467,-0.00630132,0.0483152,-0.161889,0.0776245,-0.105226,-0.157382,0.258229,-0.0553742
P79015,0.334896,0.0661022,0.141893,-0.0403755,0.057191,0.166632,0.0268107,-0.114658,-0.0645012,0.0937309,-0.0472529,-0.0797428,0.0996868,0.104754,0.0782686,0.109212,-0.0120882,0.0387414,-0.156995,0.0821519,-0.0955333,-0.141968,0.246658,-0.039467
P38061,0.329342,0.101215,0.14455,-0.0542138,0.0373331,0.162949,0.0506121,-0.094301,-0.0409343,0.0929913,-0.0696158,-0.0476369,0.0937174,0.103102,0.0497247,0.0960293,-0.00350103,0.0377036,-0.179265,0.0920067,-0.116428,-0.136181,0.245473,-0.0513508
Q08913,0.336503,0.0715467,0.160403,-0.0273282,0.0275641,0.183245,0.0156616,-0.115842,-0.065831,0.0685295,-0.0709213,-0.0735212,0.114074,0.119088,0.0770939,0.0823542,-0.0214112,0.0515462,-0.192358,0.0763184,-0.0970212,-0.12975,0.266642,-0.0189363
P0CU20,0.33263,0.0614441,0.162705,-0.0528837,0.0255334,0.157489,0.0216892,-0.0999006,-0.0633555,0.0972627,-0.0342489,-0.0807413,0.0996671,0.108999,0.0609662,0.0807899,-0.00641437,0.0643243,-0.181536,0.0661835,-0.0840737,-0.155843,0.267664,-0.0154574
P23776,0.313819,0.083343,0.126948,-0.044566,0.0551501,0.163749,0.037593,-0.120336,-0.0554648,0.079979,-0.0550381,-0.0537313,0.110737,0.136476,0.0729803,0.103785,-0.014555,0.0442718,-0.199122,0.104597,-0.108086,-0.123598,0.278693,-0.0507838
Q9URU6,0.332449,0.0760895,0.124604,-0.0446442,0.0659989,0.153565,0.0388293,-0.106985,-0.0792244,0.0682193,-0.0356498,-0.0754757,0.107472,0.102688,0.0734674,0.0908462,-0.039877,0.0614012,-0.194457,0.092735,-0.100724,-0.150429,0.267107,-0.0312472
P40357,0.330519,0.105939,0.142265,-0.0482984,0.0697091,0.180886,0.0476045,-0.0835868,-0.0765424,0.0730649,-0.0341585,-0.0770152,0.107211,0.11748,0.0624534,0.0908927,-0.0342434,0.0772037,-0.178827,0.0846891,-0.0891086,-0.148126,0.280482,-0.0320265
O74786,0.310888,0.0619157,0.134449,-0.0452791,0.046881,0.175924,0.0471394,-0.10227,-0.0787062,0.102995,-0.0344343,-0.0738562,0.121504,0.136964,0.0874676,0.0820593,-0.0339873,0.0435059,-0.185432,0.0783009,-0.0871606,-0.13324,0.281027,-0.0487216
P21524,0.345769,0.0786984,0.128274,-0.0484292,0.0364622,0.197444,0.0464626,-0.105813,-0.042386,0.0681444,-0.0448062,-0.0701781,0.113482,0.13766,0.0667498,0.104024,-0.03568,0.0600596,-0.17836,0.0857802,-0.10079,-0.133762,0.248159,-0.0285296
P36602,0.322302,0.0905482,0.142409,-0.0339958,0.0576469,0.144034,0.0289804,-0.103225,-0.0538052,0.0797552,-0.025384,-0.0491216,0.118366,0.131139,0.0722808,0.0880384,-0.0318309,0.0500629,-0.180268,0.0693226,-0.0748021,-0.147012,0.259253,-0.01278
Q12488,0.323118,0.0577684,0.14632,-0.0313472,0.0433236,0.179516,0.0334963,-0.10823,-0.0760682,0.0797957,-0.0660926,-0.0475944,0.118399,0.122677,0.0452821,0.0783773,-0.0153822,0.0369188,-0.185042,0.0904354,-0.100862,-0.10704,0.229005,-0.0211734
Q9P7X6,0.35555,0.0657349,0.132233,-0.0374606,0.0324686,0.178553,0.0411678,-0.0961847,-0.0588899,0.083572,-0.0353932,-0.0836494,0.120409,0.108997,0.071484,0.0807296,-0.0432131,0.0649025,-0.187609,0.0909525,-0.105723,-0.145518,0.257927,-0.0437453
Q9P6L7,0.335329,0.0801817,0.124186,-0.0530997,0.0384125,0.160642,0.0198871,-0.0860408,-0.067895,0.0767605,-0.0521974,-0.0436495,0.122754,0.106463,0.0691719,0.0859981,-0.0298727,0.0438533,-0.190353,0.0934989,-0.099539,-0.143044,0.274969,-0.0125215
P38127,0.30599,0.0786551,0.139887,-0.0467652,0.0330878,0.169169,0.0148975,-0.111729,-0.0797269,0.0665643,-0.0573329,-0.0502295,0.121687,0.115301,0.0861351,0.0898244,-0.0189516,0.0627513,-0.171795,0.0864715,-0.10936,-0.151571,0.271797,-0.0120442
P33892,0.323015,0.0838135,0.12896,-0.0347539,0.0406683,0.198721,0.0167256,-0.121669,-0.0706778,0.0705824,-0.0500317,-0.0748854,0.107885,0.108085,0.0834642,0.079345,-0.00850715,0.0536484,-0.194099,0.104195,-0.108905,-0.150065,0.262596,-0.0299345
Q10105,0.337448,0.0753481,0.132502,-0.0566128,0.0376923,0.145926,0.0289002,-0.0889717,-0.066318,0.0811775,-0.0481279,-0.060852,0.0888557,0.108723,0.0687347,0.109018,-0.0202235,0.0759594,-0.191515,0.0961079,-0.0884998,-0.129717,0.24488,-0.0526932
Q9Y7Z4,0.325415,0.0900613,0.166309,-0.0239096,0.0321463,0.163856,0.0203666,-0.116008,-0.0403134,0.0878414,-0.0434763,-0.0686998,0.116059,0.118785,0.0609728,0.111929,-0.00728244,0.0509498,-0.17003,0.098268,-0.115248,-0.133149,0.279832,-0.0302428
P40094,0.31476,0.069423,0.127222,-0.0392685,0.0318972,0.156884,0.00910643,-0.112772,-0.0458396,0.0824579,-0.0654771,-0.0774096,0.110499,0.104407,0.0618229,0.0924303,-0.0402412,0.0733985,-0.154353,0.0822715,-0.0913983,-0.148468,0.27228,-0.025963
P53859,0.344399,0.0803082,0.118401,-0.0481546,0.0311346,0.166203,0.0130299,-0.0757831,-0.0793974,0.0905398,-0.0612301,-0.0606594,0.108539,0.0960339,0.0706644,0.0833734,-0.0213973,0.069987,-0.179622,0.0724588,-0.111945,-0.123825,0.261094,-0.0277212
O59821,0.344731,0.0902488,0.138575,-0.0541637,0.0421222,0.171455,0.0295193,-0.0888179,-0.0815821,0.105691,-0.0552532,-0.0823249,0.116434,0.120863,0.0723851,0.101912,-0.0353019,0.0573321,-0.173117,0.115179,-0.0964284,-0.137609,0.264363,-0.0500042
Q9UTK2,0.322843,0.0864543,0.128226,-0.0442759,0.0382505,0.18761,0.0305266,-0.108075,-0.0570777,0.0789078,-0.0668328,-0.0487912,0.116521,0.120089,0.0473543,0.0963414,-0.00953715,0.0683753,-0.1903,0.108627,-0.125688,-0.149939,0.267342,-0.0506021
P53875,0.341536,0.102428,0.15369,-0.044852,0.0361263,0.158871,0.0411392,-0.0839727,-0.0722976,0.0814849,-0.0439785,-0.0510152,0.0988485,0.101715,0.0583454,0.10868,-0.0167799,0.061908,-0.176091,0.10812,-0.121624,-0.153342,0.262768,-0.033265
O94288,0.364029,0.068865,0.164294,-0.0254131,0.0617693,0.165612,0.0401699,-0.0951945,-0.0541209,0.105044,-0.0675477,-0.0764635,0.0968012,0.111359,0.0556855,0.0933217,-0.0154467,0.0522762,-0.182231,0.0734216,-0.125439,-0.149355,0.263737,-0.0497148
Q07896,0.339506,0.0645238,0.13421,-0.044534,0.0238042,0.152871,0.0415278,-0.113056,-0.0518378,0.0754915,-0.0407152,-0.0690913,0.092492,0.127286,0.0583273,0.10934,-0.0138073,0.0560117,-0.175087,0.106124,-0.107806,-0.136861,0.243051,-0.0191117
P53257,0.348825,0.079615,0.133542,-0.0605492,0.0264831,0.187897,0.0261199,-0.100599,-0.0638747,0.062969,-0.0308663,-0.0587286,0.0928644,0.112915,0.0472188,0.105466,-0.0199646,0.0681833,-0.176665,0.0874962,-0.0811246,-0.120812,0.274415,-0.0140409
O94370,0.328808,0.0787432,0.153391,-0.0196067,0.0350726,0.167575,0.00981278,-0.0981483,-0.0698752,0.0916446,-0.0290084,-0.0639128,0.091018,0.131095,0.0610114,0.0951008,-0.0384562,0.0490738,-0.173557,0.0756132,-0.0889791,-0.150194,0.242979,-0.0361227
Q9UUK7,0.344347,0.0777963,0.166782,-0.0355964,0.0513137,0.172776,0.0464168,-0.100547,-0.0459213,0.106072,-0.0398603,-0.0614118,0.106422,0.107963,0.0888181,0.0827244,-0.0348249,0.0593907,-0.201886,0.0893268,-0.0999608,-0.159719,0.284723,-0.0415623
P04161,0.326011,0.0979782,0.129818,-0.0276387,0.0431735,0.1683,0.0294266,-0.0875327,-0.0739907,0.090641,-0.0586096,-0.0737823,0.0980612,0.108634,0.0509895,0.0778077,-0.00881547,0.0594797,-0.204106,0.0900229,-0.110875,-0.129573,0.292801,-0.0502967
P26659,0.364305,0.112758,0.168821,-0.0234465,0.0318998,0.17076,0.0493924,-0.0925614,-0.0671986,0.0832908,-0.069458,-0.0470528,0.108229,0.147132,0.0758013,0.0946679,-0.0404995,0.0464912,-0.184827,0.0778273,-0.109587,-0.141656,0.270142,-0.0219563
P06839,0.329484,0.0879039,0.134751,-0.0197428,0.0627771,0.148228,0.0378319,-0.110532,-0.0500221,0.0645255,-0.0430426,-0.0444058,0.082461,0.117291,0.0739784,0.0966098,-0.0314031,0.0545532,-0.186814,0.105647,-0.0763915,-0.152801,0.269988,-0.0241332
O74330,0.328754,0.0920667,0.141792,-0.0506141,0.0629075,0.179777,0.020778,-0.100538,-0.0716702,0.0808153,-0.0651578,-0.0722164,0.115375,0.12651,0.0848191,0.0932916,-0.0203348,0.0353035,-0.153603,0.0850783,-0.0952871,-0.137836,0.250793,-0.0249803
P38711,0.360681,0.0784463,0.140886,-0.0313869,0.0486217,0.18478,0.0331935,-0.102094,-0.0439976,0.0785861,-0.0457001,-0.0826987,0.0909882,0.112205,0.0478545,0.0962181,-0.00700495,0.038753,-0.169853,0.0925151,-0.0885818,-0.130021,0.278075,-0.0292406
P87015,0.36855,0.108856,0.152793,-0.0406284,0.0332031,0.173189,0.0232821,-0.0912058,-0.0823255,0.0701128,-0.0443282,-0.0469404,0.116556,0.112028,0.0604132,0.102171,-0.0080838,0.0779977,-0.202347,0.108629,-0.0893431,-0.139924,0.265277,-0.0501774
P0CX79,0.329933,0.0743362,0.162495,-0.0540112,0.0466997,0.154089,0.0298004,-0.115449,-0.0408883,0.0789491,-0.0634289,-0.0724213,0.0925912,0.137457,0.0586283,0.0775792,-0.00425427,0.057344,-0.195504,0.0844797,-0.0945041,-0.157911,0.277432,-0.0303061
P20107,0.334746,0.0778491,0.127995,-0.0198794,0.0264905,0.161893,0.0119435,-0.0798907,-0.0627592,0.0661322,-0.0603757,-0.072451,0.0893925,0.126032,0.0709568,0.0794039,-0.0207869,0.0751715,-0.196577,0.0987985,-0.0981318,-0.156631,0.272273,-0.0317124
O13918,0.317944,0.0845483,0.153126,-0.0496915,0.0465411,0.164845,0.0138594,-0.074677,-0.0707221,0.0801673,-0.0593804,-0.0532028,0.108966,0.124599,0.0659305,0.100456,-0.0357404,0.0513087,-0.17962,0.0652051,-0.0758298,-0.132727,0.271051,-0.0429952
P32939,0.333606,0.0680311,0.153819,-0.0423715,0.0376468,0.158037,0.0328153,-0.0887984,-0.0407545,0.100424,-0.0448653,-0.0658577,0.0803952,0.0937402,0.0446792,0.0981012,-0.018044,0.0475996,-0.194122,0.0635426,-0.0977284,-0.148596,0.261022,-0.0205445
O94655,0.304562,0.0954042,0.128193,-0.0547587,0.0501884,0.170091,0.0168863,-0.109773,-0.0462147,0.0868493,-0.0302346,-0.0650685,0.116284,0.097874,0.0472475,0.1102,-0.0393656,0.0538049,-0.191283,0.0611082,-0.105601,-0.139835,0.25228,-0.029914
Q10258,0.314687,0.099212,0.1267,-0.0486863,0.040798,0.176769,0.0291185,-0.0896544,-0.0762081,0.0841879,-0.0376757,-0.0633796,0.112473,0.105859,0.0592114,0.1078,-0.00301576,0.0716286,-0.165514,0.0882601,-0.100619,-0.14704,0.25416,-0.047708
P53128,0.3168,0.095719,0.143755,-0.050038,0.0262837,0.149445,0.008055,-0.108511,-0.0803947,0.0826028,-0.05452,-0.0788971,0.107921,0.0978295,0.073505,0.0945874,-0.0394727,0.0693412,-0.173981,0.0724984,-0.0944454,-0.117486,0.276335,-0.0460561
P06100,0.34484,0.0649059,0.15135,-0.0247031,0.034358,0.173741,0.0217489,-0.115594,-0.070233,0.0689815,-0.0680754,-0.0456201,0.115573,0.128226,0.0723391,0.0940044,-0.00395198,0.0747097,-0.175545,0.0872983,-0.102907,-0.132706,0.252848,-0.0199671
P87240,0.328831,0.0703116,0.135646,-0.0307939,0.051218,0.189821,0.0402984,-0.121945,-0.0435909,0.0765112,-0.0556386,-0.0800197,0.101224,0.132313,0.0818983,0.103555,-0.0119208,0.0599294,-0.166331,0.1096,-0.107574,-0.137556,0.255334,-0.0267872
O14062,0.319574,0.0787765,0.148957,-0.0611302,0.0375019,0.174138,0.0212718,-0.0951162,-0.0512332,0.0762776,-0.0691983,-0.0540992,0.0843102,0.135397,0.0693433,0.0873309,-0.0357224,0.0481896,-0.183771,0.0782824,-0.0808215,-0.156422,0.280382,-0.039852
P48589,0.329043,0.0877555,0.144867,-0.0419127,0.0239396,0.15289,0.00988601,-0.0920524,-0.0742844,0.095153,-0.0664959,-0.0487229,0.117703,0.112368,0.0469911,0.108849,-0.0340918,0.0665784,-0.17518,0.0929595,-0.115742,-0.116433,0.237668,-0.0309296
P31115,0.341194,0.0733697,0.16983,-0.0341117,0.0462423,0.179097,0.0296413,-0.122996,-0.0470899,0.101962,-0.0650829,-0.0476326,0.099489,0.123862,0.0538997,0.109576,-0.0334753,0.0590096,-0.210002,0.087105,-0.114263,-0.150783,0.260288,-0.0283835
Q9UTB3,0.344894,0.0879895,0.129247,-0.0415905,0.0611322,0.16921,0.0268516,-0.0947788,-0.0633245,0.098208,-0.0627454,-0.0443015,0.104865,0.102284,0.0685635,0.0956357,-0.0254015,0.0540959,-0.182197,0.0754635,-0.107343,-0.146621,0.277422,-0.0499174
P39007,0.34406,0.0913814,0.161883,-0.0283628,0.0398044,0.170345,0.0335258,-0.098114,-0.0845367,0.0679657,-0.046559,-0.0586993,0.0933267,0.110495,0.0498907,0.0981224,-0.0174199,0.079342,-0.172552,0.0930087,-0.121041,-0.13496,0.293922,-0.0567493
O94335,0.335227,0.0655974,0.152174,-0.0274545,0.0509914,0.161627,0.031954,-0.122868,-0.0453929,0.0827093,-0.0427148,-0.044085,0.102211,0.119675,0.0794981,0.0871764,-0.0385388,0.0524575,-0.177394,0.099499,-0.0921851,-0.142087,0.288173,-0.0309116
Q09782,0.314672,0.0807865,0.135003,-0.0342112,0.0478115,0.176177,0.0256829,-0.0773844,-0.0517787,0.0906922,-0.0487057,-0.0527808,0.0921916,0.128657,0.0741323,0.0924932,-0.00912792,0.0659982,-0.180145,0.0763293,-0.0954314,-0.136165,0.259911,-0.0158494
P40367,0.341028,0.0804246,0.149774,-0.0271263,0.0625652,0.152406,0.0496398,-0.107559,-0.05013,0.0710714,-0.0457635,-0.0475286,0.0986989,0.114717,0.0463577,0.113293,-0.021951,0.0726741,-0.19232,0.0835278,-0.108159,-0.121526,0.254509,-0.0137509
Q08954,0.329928,0.0655056,0.132158,-0.0305833,0.0691432,0.161521,0.0219102,-0.0989386,-0.0570773,0.0873116,-0.0578162,-0.0680573,0.128085,0.132397,0.0794727,0.118738,-0.00905899,0.066253,-0.197548,0.101607,-0.0862511,-0.160132,0.268892,-0.0308533
